Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR
2017,David Price,BOS,5,3,0,11,11,66,8.590909090909090,3,1.0909090909090900,0.2872340425531920,0.75520833,0.408163265,0.106666666,93.97560614224140,3.8181818181818200,4.265394379638670,4.006124542698720,4.451737761226570,1.0738335847854600
2017,Ervin Santana,MIN,16,8,0,33,33,211.1,7.111987039368110,2.597791673062600,1.3201892109006700,0.24455611390284800,0.7946693,0.411954765,0.117870722,93.18733057228920,3.2791796528823000,3.8548203260653100,4.463633322201620,4.7703812094682700,2.71498703956604
2017,Francisco Liriano,TOR,6,5,0,18,18,82.2,8.056451117210940,4.681451324865810,1.1975805714773000,0.32653061224489800,0.65505804,0.434262948,0.117021276,93.17389678955080,5.879031896343120,5.073996943373590,4.730220242618410,5.0230564193988300,0.7703760266304020
2017,Jeff Samardzija,SFG,9,15,0,32,32,207.2,8.884430611767750,1.3868379491539900,1.3001605773318700,0.30313588850174200,0.675,0.414715719,0.137614678,94.49231750198100,4.420545962928340,3.8515659974018800,3.610288191507180,3.599596890063970,3.770524501800540
2017,Aníbal Sánchez,DET,3,7,0,17,17,84.1,8.750987086723590,2.1343870943228300,1.8142290301744000,0.34782608695652200,0.70342205,0.368421052,0.17,90.9353871855346,5.7628451546716300,4.326914222064700,4.68728377847856,4.175986961462330,0.988558828830719
2017,Matt Garza,MIL,6,9,0,22,22,112,6.187500421490020,3.616071674896760,1.366071521627670,0.29014084507042300,0.66104079,0.405027932,0.125925925,92.34642449817520,5.062500344855470,4.690637948680270,4.987996961754200,5.158879565904560,0.8028377294540410
2017,Ubaldo Jiménez,BAL,6,11,0,25,25,125,8.49600051855472,3.888000237304700,2.304000140625010,0.3333333333333330,0.66587396,0.423857868,0.220689655,91.30173594916050,7.200000439453150,6.181548060144010,6.013639868530280,4.74905509815272,-0.24960573017597200
2017,Danny Duffy,KCR,9,10,0,24,24,146.1,7.995444469250120,2.521640178763500,0.7995444469250120,0.3087885985748220,0.71260306,0.394799054,0.075581395,93.2278009167981,3.8132119776423600,4.086940296076360,3.4583230759634400,4.394232106828970,3.5939583778381300
2017,Clayton Richard,SDP,8,15,0,32,32,197.1,6.886823969308800,2.6908782396637000,1.0945945381682900,0.35064935064935100,0.70592538,0.592356687,0.193548387,91.67219518442620,4.788851104486250,4.564283264131630,4.22689639585048,3.7635787562501600,2.176915168762210
2017,Ricky Nolasco,LAA,6,15,0,33,33,181,7.110496638134980,2.883977657425380,1.7403313449980700,0.3102189781021900,0.75576037,0.40139616,0.15625,91.15211693548390,4.922651518708830,5.9866332480127200,5.102390911481550,4.789974423838690,0.6138995885849000
2017,Edinson Volquez,MIA,4,8,0,17,17,92.1,7.895305989366000,5.166064412795040,0.7797833075917040,0.2777777777777780,0.71661238,0.457831325,0.098765432,93.86252055921050,4.1913352783054100,5.244262690417210,4.348975303034530,4.7830905283119600,0.8944951295852660
2017,Héctor Santiago,MIN,4,7,0,14,14,69.1,6.490385091516430,3.8942310549098600,1.6875001237942700,0.26570048309178700,0.71933962,0.302752293,0.117117117,90.8370857657967,5.4519234768738,6.566950232336860,5.667255262933550,6.077555762058990,0.11921770125627500
2017,Derek Holland,CHW,7,14,0,26,26,133.2,6.8678293786058900,4.915211221943430,2.0199498172370300,0.30445544554455400,0.6875,0.379069767,0.172413793,91.66522583674860,5.9925177911365100,6.6794066216088700,6.36711551493492,5.764963207741440,-0.833876371383667
2017,Jake Arrieta,CHC,14,10,0,30,30,168.1,8.714850958502680,2.9405938817033600,1.2297028959850400,0.27850877192982500,0.72757112,0.450733752,0.140243902,92.40922037760420,3.5287126580440300,3.9540026928044800,4.155659435882890,4.11243706046281,2.521620035171510
2017,Tyler Chatwood,COL,8,14,0,25,25,136.1,7.195600095805810,4.687042264240480,1.2542789157826600,0.28346456692913400,0.7266436,0.571794871,0.223529411,94.9582674050633,4.753056944018520,4.7720755956965600,4.976710870319720,4.2740105362078000,1.0481877326965300
2017,Jeremy Hellickson,- - -,8,11,0,30,30,164,5.26829280546916,2.5792683526776100,1.9207317519939600,0.2455795677799610,0.6626506,0.349056603,0.150862068,90.21074098434290,5.43292695564007,5.404065882846070,5.767395852478680,5.50936573282628,0.3003052622079850
2017,Jordan Zimmermann,DET,8,13,0,29,29,160,5.793749447465000,2.4749997639656300,1.631249844431890,0.330188679245283,0.67164179,0.331521739,0.125,92.32403449292450,6.074999420642910,5.845481358533320,5.182639501094840,5.405658613334280,1.1826425790786700
2017,Jason Hammel,KCR,8,13,0,32,32,180.1,7.236599095049430,2.395563838361190,1.2975970791123100,0.3177083333333330,0.68379791,0.380234505,0.105691056,92.32064536340850,5.29020347638096,5.144275971474870,4.372057473383080,4.924292329329780,2.3009536266326900
2017,Brandon McCarthy,LAD,6,4,0,16,16,86.2,6.853845751610050,2.596153693791690,0.5192307387583370,0.2972972972972970,0.68932039,0.426356589,0.057471264,93.51287841796880,3.8423074668117000,3.6079245747794700,3.3537935288559100,4.389441329735700,2.0847067832946800
2017,Charlie Morton,HOU,14,7,0,25,25,146.2,10.002272380403300,3.068181711780140,0.8590908792984400,0.29442970822281200,0.7304038,0.518134715,0.125,95.75915123137420,3.6204544199005700,3.667851335105470,3.4644578653918800,3.5819099441694700,3.1020123958587600
2017,Matt Cain,SFG,3,11,0,23,23,119.1,5.50558717883096,3.3184361077885200,1.2067040391958300,0.32592592592592600,0.67995311,0.418491484,0.114285714,89.93870142886510,5.053073164132530,5.6334711681449300,4.808477858947050,5.152328860859810,0.5811536908149720
2017,Félix Hernández,SEA,6,5,0,16,16,86.2,8.100000950740050,2.7000003169133500,1.7653848225971900,0.2863070539419090,0.76433121,0.468503937,0.22368421,91.16203046085860,4.361538973475410,5.763336723376330,5.015332219953390,4.025208396681270,0.34680527448654200
2017,Matt Shoemaker,LAA,6,3,0,14,14,77.2,7.995709987197350,3.2446359368337100,1.7381978233037700,0.2761904761904760,0.76190476,0.384615384,0.145631067,91.90029505925080,4.519314340589810,5.0595079672103500,5.127597227291480,4.975885374415110,0.21875107288360600
2017,Rich Hill,LAD,12,8,0,25,25,135.2,11.012284599424700,3.250614128745860,1.1941031493352100,0.26129032258064500,0.80424886,0.369426751,0.125,89.06819822607260,3.3169531925978200,3.2778995524500300,3.717836233408170,3.881090087620680,2.2874927520752000
2017,Mike Montgomery,CHC,5,5,0,14,14,69.1,7.269231302498400,2.7259617384369,0.9086539128123000,0.25757575757575800,0.68306011,0.5920398,0.129629629,91.89196965144230,4.153846458570510,3.7861342215446900,3.9364859051958400,4.00940235493597,1.1307815313339200
2017,Jon Lester,CHC,13,8,0,32,32,180.2,8.966789415456920,2.988929805152310,1.2952029155660000,0.3103448275862070,0.68731849,0.461689587,0.157575757,91.87409095699830,4.333948217470850,3.9449243189767600,4.098599077317370,3.8523059440127000,2.859462022781370
2017,Cole Hamels,TEX,11,6,0,24,24,148,6.385135135135140,3.222972972972970,1.0945945945945900,0.2505854800936770,0.7020757,0.475113122,0.120805369,92.2444500990317,4.195945945945950,4.623390740586360,4.617099153673330,4.826843333042960,1.738228678703310
2017,Mike Pelfrey,CHW,3,12,0,21,21,100.1,5.74086276878688,4.933553941926230,1.9734215767704900,0.2750809061488670,0.68017366,0.493939393,0.194690265,,6.009965711073770,6.001940747073470,6.5862105144615900,5.7390855330416000,-0.9262993931770330
2017,Chris Tillman,BAL,1,7,0,19,19,85.1,6.1171889584515,5.0625012069943400,2.425781828351460,0.3392857142857140,0.63328424,0.392026578,0.205357142,90.89364279840230,8.121095686220090,7.915465189348890,7.0599843746053400,5.890761113240460,-0.8928094506263730
2017,Michael Pineda,NYY,8,4,0,17,17,96.1,8.595154801718660,1.9619375090879500,1.8685119134171000,0.3018181818181820,0.7244898,0.508591065,0.224719101,93.94910447140960,4.391002996530180,4.180578616506400,4.662829846688750,3.607263459279180,0.9878289103508000
2017,Brad Peacock,HOU,10,2,0,21,21,111.2,10.880596519329200,3.7074625176973500,0.7253731012886120,0.2977941176470590,0.76555024,0.437275985,0.088235294,92.62759854211660,3.2238804501716100,3.0993300679888300,3.0770426829595800,3.6541015446908000,2.932767629623410
2017,Jesse Chavez,LAA,5,9,0,21,21,113.1,6.829411151714450,3.176470303123000,1.905882181873800,0.2891566265060240,0.73987539,0.398876404,0.177777777,91.88426685560860,5.241176000152950,5.948849219268970,5.504698307076970,4.870629396587480,-0.1724250167608260
2017,Madison Bumgarner,SFG,4,9,0,17,17,111,8.18918918918919,1.6216216216216200,1.3783783783783800,0.27184466019417500,0.82834331,0.408099688,0.128787878,91.44505572552450,3.324324324324320,4.017911560039680,3.9504324870066600,4.074778716413830,1.6347941160202000
2017,Junior Guerra,MIL,1,4,0,14,14,64,7.734375,5.765625,2.25,0.2413793103448280,0.76923077,0.331550802,0.197530864,92.03240792410720,5.203125,6.146183763396650,6.798264694213870,5.799566416349260,-0.7002487778663640
2017,Danny Salazar,CLE,5,6,0,19,19,97.1,12.760272638997900,3.976026981716730,1.2945204126519600,0.3456221198156680,0.73656846,0.3930131,0.168674698,95.36531040268460,4.438355700521000,4.2928829689020400,3.6096944414891500,3.2566902607242800,2.010047674179080
2017,Trevor Cahill,- - -,4,3,0,14,14,72,9.749998450279480,4.124999344349010,1.2499998013178800,0.3350253807106600,0.74489796,0.553921568,0.181818181,92.12865961814410,4.374999304612590,3.8684801778224400,4.296528402081270,3.8497832848035900,0.8990055918693540
2017,Scott Feldman,CIN,7,7,0,21,21,111.1,7.517963384940020,2.8293410588483900,1.6976046353090400,0.2996845425867510,0.74451411,0.427692307,0.214285714,89.03643798828130,4.76946064205872,5.211112212226980,5.0438670667794600,4.157546943862900,0.7978572845458980
2017,Chris Archer,TBR,10,12,0,34,34,201,11.149252884954700,2.686566960230060,1.2089551321035300,0.324853228962818,0.71298819,0.420262664,0.140625,95.71845666458070,4.07462655634892,3.722663692584070,3.3964456462343200,3.3493352488279200,4.4855780601501500
2017,Jake Odorizzi,TBR,10,8,0,28,28,143.1,7.974418038697850,3.8302322863036900,1.8837207965428000,0.2265625,0.72463768,0.306372549,0.155440414,91.5069110576923,4.144185752394160,4.606374202256460,5.425081393756130,5.099334549675460,0.03252755105495450
2017,Vance Worley,MIA,2,5,0,12,12,52.1,5.331210320617540,3.7834395823737400,1.3757962117722700,0.3485714285714290,0.61320755,0.475138121,0.156862745,89.96638217037670,7.394904638275940,6.997965222413570,5.507958222658160,5.254183463260170,-0.10654819756746300
2017,Alex Cobb,TBR,12,10,0,29,29,179.1,6.423792003753320,2.208178501290200,1.104089250645100,0.2822878228782290,0.7569516,0.47763864,0.130177514,91.69051106770830,3.6635688771405700,4.531125027761390,4.161357194800320,4.242871683317420,2.238739013671880
2017,Tom Koehler,- - -,1,6,0,13,13,60.2,7.565933431609990,4.747252349245480,2.22527453870882,0.3146067415730340,0.66292135,0.377659574,0.2,92.88616150875570,7.417581795696070,5.950529219542070,6.619177865538700,5.6039659576234200,-0.7313171476125720
2017,Carlos Carrasco,CLE,18,6,0,32,32,200,10.17,2.07,0.945,0.30707070707070700,0.78156313,0.452054794,0.124260355,94.58966313463280,3.285,3.6943162305207500,3.102639694213870,3.2407310168445100,5.3746161460876500
2017,Julio Teheran,ATL,11,13,0,32,32,188.1,7.21592998305383,3.440708336290570,1.4814160892362200,0.2813067150635210,0.73104693,0.4,0.136563876,91.81989311733130,4.4920358834904600,4.54931711928454,4.952330153575310,4.956519693141820,1.0012568235397300
2017,Johnny Cueto,SFG,8,8,0,25,25,147.1,8.307691734093590,3.23755633755118,1.343891309926910,0.32167832167832200,0.75709779,0.394077448,0.140127388,91.66003924251150,4.520361678845040,5.551804859766600,4.494743674292660,4.449082516394220,1.174033522605900
2017,Chase Anderson,MIL,12,4,0,25,25,141.1,8.469339927433660,2.610849150562260,0.8915094660456480,0.2647058823529410,0.80622348,0.391534391,0.086419753,93.56175646551720,2.738207645711630,3.20056713643916,3.582168011378460,4.333346956572030,3.1612682342529300
2017,Martín Pérez,TEX,13,12,0,32,32,185,5.594594594594600,3.0648648648648600,1.1189189189189200,0.32781456953642400,0.70597362,0.472580645,0.132947976,93.3833215135432,4.816216216216220,5.625260191708430,4.649531586105760,4.696739638657180,2.220926284790040
2017,Ian Kennedy,KCR,5,13,0,30,30,154,7.655843397279870,3.5649347117104800,1.9870127901337100,0.25707547169811300,0.68153656,0.36043956,0.156682027,92.19993465559660,5.376622843891210,5.737205489037770,5.612184905555510,5.2485548563691400,-0.06074988469481470
2017,Miguel González,- - -,8,13,0,27,27,156,5.769230134388470,3.173076573913660,1.2692306295654600,0.2894211576846310,0.70993915,0.3624031,0.096491228,91.03202576044750,4.615384107510780,5.087060818158850,4.8819984788255300,5.648458882724660,1.4749035984277700
2017,James Shields,CHW,5,7,0,21,21,117,7.92307743972892,4.076923342773130,2.076923212356130,0.2696969696969700,0.74515648,0.382022471,0.174193548,90.4600499813154,5.23076957185987,5.561035046958220,5.832853543874230,5.189391761235840,-0.1629479080438610
2017,J.A. Happ,TOR,10,11,0,25,25,145.1,8.793577366149810,2.848623653823180,1.114678821061240,0.30238095238095200,0.76598311,0.46882217,0.123287671,92.81567708333330,3.5298162666939400,3.601743889183050,3.763144238987880,3.9400184443814600,2.865201950073240
2017,Gio Gonzalez,WSN,15,9,0,32,32,201,8.417910447761190,3.537313432835820,0.9402985074626870,0.2575187969924810,0.81547064,0.458256029,0.111111111,90.41357142857140,2.955223880597020,3.6995254157618500,3.9287839728208300,4.243183925584770,3.7918834686279300
2017,Collin McHugh,HOU,5,2,0,12,12,63.1,8.810525431329280,2.8421049778481600,0.9947367422468550,0.3107344632768360,0.77720207,0.327777777,0.086419753,90.38193460051550,3.5526312223101900,4.359076507728190,3.820797522378440,4.658954967975340,1.0788220167160000
2017,Mike Fiers,HOU,8,10,0,28,28,152.1,8.625820856935630,3.6039388511854300,1.8905908727530100,0.2971014492753620,0.7383279,0.42791762,0.195121951,89.92748228287090,5.140043935297260,5.018825631790460,5.428974562174090,4.613159872120420,-0.011844512075185800
2017,Jason Vargas,KCR,18,11,0,32,32,179.2,6.712429666615600,2.9053800049530200,1.3525044850643400,0.2894736842105260,0.77594568,0.402527075,0.120535714,86.37248489091980,4.157698972605180,4.557962424872520,4.671554179553370,4.935668867472390,1.791463017463680
2017,Jaime García,- - -,5,10,0,27,27,157,7.394904009405730,3.668789586061760,1.0318470710798700,0.30151843817787400,0.69105691,0.54756871,0.142857142,91.2181030443689,4.414012470730550,4.574956926383120,4.246811602575950,4.183942776269790,1.9471306502819100
2017,Yovani Gallardo,SEA,4,10,0,22,22,114.2,6.593023402037140,4.159883813190100,1.8837209720106100,0.29745042492917800,0.68484043,0.425474254,0.175182481,92.53378767730500,6.2790699067020400,6.178596067987820,5.85240719584016,5.256736801458030,-0.21138586103916200
2017,Brett Anderson,- - -,4,4,0,13,13,55.1,6.180723033599920,3.4156627290946900,0.813253030736832,0.36363636363636400,0.6091954,0.492063492,0.119047619,91.4523292824074,6.3433736397472900,5.759362340671190,4.0973987519542100,4.2728782359287200,0.8398177474737170
2017,JC Ramírez,LAA,9,10,0,24,24,142.1,6.4496482509891200,2.9718967431028300,1.2646369119586500,0.28978622327791000,0.75449102,0.513761467,0.150375939,95.27973090277780,4.110069963865620,5.085180604262630,4.668178227942260,4.503643610402910,1.0570101737976100
2017,Homer Bailey,CIN,6,9,0,18,18,91,6.626373070821820,4.153845805589800,1.0879119967020900,0.3458904109589040,0.64802183,0.445945945,0.13095238,93.67141723632810,6.428570889603260,6.008152993762250,4.904892294977830,4.97543876283884,0.759148120880127
2017,Justin Verlander,- - -,15,8,0,33,33,206,9.567961165048540,3.145631067961170,1.1796116504854400,0.2713472485768500,0.79731028,0.334545454,0.114893617,95.29967590480540,3.3640776699029100,4.253888149468030,3.842105713631340,4.167442996438270,4.146909713745120
2017,Tanner Roark,WSN,13,11,0,30,30,175.1,8.31558887115659,3.2338401165609000,1.1292775010212700,0.29979879275653900,0.66921606,0.485322896,0.134146341,92.77876764112900,4.568440799586030,4.182725074374190,4.121517965287570,4.154165680301810,2.7541112899780300
2017,Wade Miley,BAL,8,15,0,32,32,157.1,8.122880830740150,5.319914910273480,1.4300846532993200,0.33189655172413800,0.71369295,0.503118503,0.193798449,91.58912295386910,5.605931840933340,5.7226447815502600,5.267809049304420,4.660601541322110,0.8512579798698430
2017,Andrew Cashner,TEX,11,11,0,28,28,166.2,4.643999858276370,3.4559998945312500,0.8099999752807630,0.2660377358490570,0.74038462,0.486136783,0.086206896,94.04359326018810,3.4019998961792000,4.724701725137420,4.609639649902350,5.296713405060430,2.2287871837616000
2017,Patrick Corbin,ARI,14,13,0,32,32,187,8.470587544112790,2.839571960810540,1.251336796289390,0.32667876588021800,0.73834197,0.50528169,0.153846153,92.56350943268190,4.0909087570999300,4.3779380644620900,4.077425715418030,3.877523402992340,3.0211613178253200
2017,Josh Tomlin,CLE,10,9,0,26,26,141,6.957446055587220,0.8936169245708360,1.4680849475092300,0.32873563218390800,0.68511199,0.396017699,0.136904761,87.62910104986880,4.978722865466090,5.449135865184810,4.115086399111190,4.113947805100770,2.0580217838287400
2017,Doug Fister,BOS,5,7,0,15,15,84,8.46428648306406,3.6428574737237700,0.9642858018680580,0.29957805907173000,0.64176245,0.520661157,0.134328358,89.48381805419920,4.714286142466060,4.106203488818420,3.990973103235650,4.016925748819830,1.2521494626998900
2017,Dallas Keuchel,HOU,14,5,0,23,23,145.2,7.723111049470730,2.903889754601000,0.926773325936488,0.25569620253164600,0.79861111,0.668329177,0.211267605,89.2356382597477,2.903889754601000,3.4945396461530400,3.789218553370590,3.317561277554880,2.2762451171875
2017,Dan Straily,MIA,10,9,0,33,33,181.2,8.422018820219480,2.9724772306657000,1.5357799025106100,0.2882703777335980,0.76417004,0.341650671,0.129707112,90.69388823726540,4.260550697287500,4.019077121310430,4.577823259976370,4.699665682142730,2.0006227493286100
2017,Travis Wood,- - -,3,5,0,14,14,65.1,6.061224961668130,3.7193880446599900,2.2040818042429600,0.31775700934579400,0.625,0.345291479,0.163265306,88.69192480205530,7.025510751024420,6.544413453047540,6.280088916891390,5.764624855831020,-0.46081793308258100
2017,Kyle Gibson,MIN,12,10,0,29,29,158,6.892404397659840,3.4177211889222400,1.3670884755688900,0.3278008298755190,0.72294776,0.507968127,0.183206106,92.66091365574510,5.069619763567980,5.580385984953860,4.853842062049350,4.353991636684390,1.000927448272710
2017,Mike Leake,- - -,10,13,0,31,31,186,6.290322322627150,1.7903225072092600,0.9677418957887920,0.30887372013651900,0.70319635,0.536666666,0.136054421,,3.919354677944610,4.441515416008630,3.8995751476519400,3.9075564696297400,2.924115300178530
2017,Stephen Strasburg,WSN,15,4,0,28,28,175.1,10.471482282197200,2.412547388545430,0.667300341512566,0.2744186046511630,0.7793765,0.467889908,0.087248322,95.94907994923860,2.515208979547360,2.9521597662532500,2.718476221594490,3.266245040840760,5.896215915679930
2017,Tyler Skaggs,LAA,2,6,0,16,16,85,8.047059545814020,2.9647061484578000,1.3764707117839800,0.3181818181818180,0.73724008,0.418326693,0.141304347,92.14945874183010,4.552941585131620,4.95590522349556,4.557639819874500,4.4947007495822700,0.8161842226982120
2017,Zack Wheeler,NYM,3,7,0,17,17,86.1,8.444014449070000,4.169883678553090,1.5637063794574100,0.3319838056680160,0.73109244,0.474708171,0.194805194,95.44527202072540,5.212354598191360,4.971832712816070,5.034087349562760,4.361903085376570,0.24774354696273800
2017,Erasmo Ramírez,- - -,4,5,0,19,19,100.2,7.6887422074540400,2.2350994789110600,1.6986756039724000,0.2857142857142860,0.68665377,0.39032258,0.149606299,91.90914430480070,4.738410895291440,4.97836323360557,4.707308666258870,4.497789447423620,0.678825318813324
2017,Jimmy Nelson,MIL,12,6,0,29,29,175.1,10.214828304692400,2.4638781840464000,0.8212927280154660,0.3399122807017540,0.74416342,0.503225806,0.125984251,94.40069758344920,3.49049409406573,3.432114151685260,3.0492746814896000,3.151413838886900,4.815720081329350
2017,Chris Sale,BOS,17,8,0,32,32,214.1,12.933126278917300,1.8055987986800200,1.0077760736818700,0.30128205128205100,0.78399123,0.386831275,0.120603015,94.91858713753920,2.8973562118353800,2.6838054507775200,2.453129568630710,2.6490041619038000,7.621091842651370
2017,Mike Foltynewicz,ATL,10,13,0,28,28,152,8.230263984104360,3.4934214033248700,1.1250001129351300,0.3223684210526320,0.72456814,0.393939393,0.113772455,95.62782165130150,4.736842580779490,4.949956807385140,4.315534547293300,4.6448809746197100,1.8144327402114900
2017,Jacob deGrom,NYM,15,10,0,31,31,201.1,10.683774294630900,2.63741708528546,1.2516555658981800,0.3046092184368740,0.76313181,0.452611218,0.16091954,95.85722159557010,3.5314567752127400,3.17014604273911,3.5003549086859900,3.229720631073500,4.144550323486330
2017,Tim Adleman,CIN,5,9,0,20,20,105.1,7.94620291534631,3.7594938524219100,2.0506330104119500,0.2920962199312720,0.72347267,0.355048859,0.177777777,90.36229152628030,5.46835469443187,5.14328801997418,5.7494119712623100,5.067185834152750,0.07435644418001180
2017,A.J. Griffin,TEX,6,6,0,15,15,72,7.250000768237730,3.3750003576279100,2.2500002384186000,0.24878048780487800,0.73529412,0.27027027,0.136363636,87.58593162593990,5.500000582801030,4.708041480657850,6.088195560302300,6.099340442930410,0.20509225130081200
2017,Vince Velasquez,PHI,2,7,0,15,15,72,8.500000900692510,4.250000450346250,1.8750001986821700,0.30256410256410300,0.74444444,0.425120772,0.208333333,94.21797896848990,5.125000543064600,5.816667501010570,5.518751055517340,4.589223922658940,0.21494907140731800
2017,Jose Quintana,- - -,11,11,0,32,32,188.2,9.874558436990990,2.909894032156770,1.097173159665670,0.3006134969325150,0.71360153,0.447524752,0.132183908,92.50229166666670,4.150176734387520,4.1054188931014200,3.677074330190850,3.7327932144453600,4.032201528549190
2017,Drew Pomeranz,BOS,17,6,0,32,32,173.2,9.017275792636370,3.575816262597180,0.9846450578166150,0.310126582278481,0.80037665,0.431818181,0.112426035,91.6520732958601,3.316699142119120,4.388677833684740,3.8371023656896600,4.145844817001690,2.9612205028533900
2017,Robbie Ray,ARI,15,5,0,28,28,162,12.111109970365000,3.9444440729170400,1.2777776574238300,0.2672413793103450,0.84480601,0.402739726,0.156462585,94.3258082613032,2.8888886167843100,3.753473616109890,3.719368036366370,3.487791057862340,3.2946999073028600
2017,Parker Bridwell,LAA,10,3,0,20,20,117.1,5.522727512131060,2.3011364633879400,1.4573864268123600,0.2528409090909090,0.78856153,0.377717391,0.124183006,92.64633094479830,3.758522890200310,5.502979471810460,4.904798860860270,5.119208220233560,0.835865318775177
2017,José Ureña,MIA,14,7,0,28,28,154.1,6.12311035298326,3.5572355383998000,1.399568080681890,0.24175824175824200,0.77537058,0.431623931,0.13559322,95.72058950831030,3.9654428952653500,5.215194563952360,5.2764302608017300,5.294888457422340,0.1853124350309370
2017,Jameson Taillon,PIT,8,7,0,25,25,133.2,8.416459493391420,3.097257093568040,0.7406484354184450,0.3516209476309230,0.71275456,0.472636815,0.099099099,95.47693614130440,4.44389061251067,3.9816796791618800,3.479335479294610,3.886673409440160,3.171323537826540
2017,Carlos Martinez,STL,12,11,0,32,32,205,9.526829977404340,3.1170734027452000,1.1853659418890200,0.2841121495327100,0.7493188,0.512681159,0.163636363,96.6010953985932,3.6439027102514300,3.4163847393039800,3.9088592623246000,3.6283862625712700,3.1924617290496800
2017,Matt Harvey,NYM,5,7,0,18,18,88.2,6.597745117846630,4.56766969697074,1.9285716498320900,0.3118279569892470,0.69018405,0.424137931,0.193877551,94.29686659946240,6.699248888890420,6.039551270883130,6.2027528255276900,5.383087513058990,-0.690578043460846
2017,James Paxton,SEA,12,5,0,24,24,136,10.323530570033600,2.4485296864823400,0.5955883021173260,0.29971181556196000,0.75498575,0.448863636,0.078260869,95.8101337139423,2.9779415105866300,2.7640899980465100,2.6061690441052300,3.2500126779725800,4.412494659423830
2017,Taijuan Walker,ARI,9,9,0,28,28,157.1,8.351694375268040,3.489406554050350,0.9724575642435390,0.29046563192904700,0.73120494,0.489130434,0.112582781,93.76746851084180,3.489406554050350,4.235146374447230,4.041114213363230,4.343654984975790,2.4586527347564700
2017,Matt Andriese,TBR,5,5,0,17,17,83,8.240963855421690,2.927710843373490,1.7349397590361400,0.30416666666666700,0.73770492,0.442687747,0.17977528,92.32294858047390,4.662650602409640,5.066479415180540,4.952820417105430,4.35419102684561,0.4634942412376400
2017,Kyle Hendricks,CHC,7,5,0,24,24,139.2,7.926014031166170,2.577565538590620,1.0954653539010100,0.2809278350515460,0.82524272,0.501265822,0.147826086,86.42636169678720,3.0286395078439800,3.954847004667480,3.8807900258740100,3.7631007059237800,2.513075590133670
2017,Seth Lugo,NYM,7,5,0,18,18,98.1,7.50508338706883,2.1966097718250200,1.0983048859125100,0.32894736842105300,0.67656766,0.41800643,0.114285714,91.85740489130430,4.759321172287550,4.509272791707200,3.8695039721201200,4.182466573685940,1.6887719631195100
2017,Jerad Eickhoff,PHI,4,8,0,24,24,128,8.296874010935540,3.7265620557591800,1.1249998658895700,0.328125,0.70945946,0.375959079,0.101910828,90.42032251602560,4.710936938412550,4.966759422996800,4.2982645582407900,4.855081592944860,2.0230419635772700
2017,Trevor Bauer,CLE,17,9,0,31,31,175.2,9.990512912497640,3.074003973076200,1.2808349887817500,0.3362255965292840,0.76666667,0.465696465,0.162337662,94.14935105846770,4.2011387632041400,4.417882081084060,3.8976776877322100,3.6069917318567900,2.7793726921081500
2017,Nick Martinez,TEX,3,8,0,18,18,99.2,5.418061168413660,2.1672244673654600,2.076923447891900,0.26517571884984000,0.66132265,0.412650602,0.184,92.5151991306391,5.688964226834340,5.501434409972150,5.736235472514440,4.96717969004682,0.362386554479599
2017,Rafael Montero,NYM,5,8,0,18,18,95.2,8.37282185449783,4.515679202425800,0.8466898504548370,0.35815602836879400,0.71808511,0.480427046,0.098901098,94.39501231527090,5.080139102729020,3.9390975028124000,4.182029883653050,4.651068603033430,1.4259021282196000
2017,Sonny Gray,- - -,10,12,0,27,27,162.1,8.482545669678130,3.160164073017340,1.0533880243391100,0.26905829596412600,0.69605568,0.528384279,0.15079365,93.66147430981600,3.5482543977738600,4.120818664642010,3.9030195243017800,3.7621340731941600,2.745900332927700
2017,Sam Gaviglio,- - -,4,5,0,13,13,70.1,5.63033216072062,3.0710902694839700,1.919431418427480,0.2727272727272730,0.76923077,0.495454545,0.208333333,89.31964683532720,4.350711215102300,5.789394899081770,5.830625669505480,4.879071859354840,-0.2041430026292800
2017,Mike Clevinger,CLE,11,4,0,21,21,114,9.947368421052630,4.2631578947368400,0.868421052631579,0.2693726937269370,0.80414013,0.396428571,0.106796116,92.54918374642520,2.8421052631578900,4.126354988154190,3.7014993433366700,4.054280473108880,2.194408893585210
2017,Alex Meyer,LAA,4,5,0,13,13,67.1,10.024753232502900,5.61386181020165,0.8019802586002360,0.2545454545454550,0.74766355,0.464705882,0.113207547,96.18995949074080,3.742574540134430,4.343262303380150,4.1378377880586,4.379571477291180,0.8765074014663700
2017,Tyler Anderson,COL,5,6,0,15,15,81,8.222221447770730,2.7777775161387600,1.7777776103288100,0.30837004405286300,0.71743929,0.429787234,0.202531645,92.14136756190100,5.111110629695320,4.401635459397230,4.8983802709941600,4.065364270674780,0.9205594062805180
2017,Dylan Bundy,BAL,13,9,0,28,28,169.2,8.062868852768630,2.705304680863160,1.3791749353420000,0.2727272727272730,0.73732719,0.328482328,0.114537444,92.18654790115100,4.243615185667700,4.4221274030166100,4.383572970073430,4.77132758978404,2.7781896591186500
