Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2025,"Jake Irvin","WSN",9,13,0,33,33,180,6.2,3.1,1.9,0.28186714542190305,0.68160153,0.428087986,0.168888888,92.4653637513312,5.7,5.567164803525224,5.635136318206787,4.817866017255518,-0.3906923234462738,"Jake Irvin",21504,663623
2025,"Edward Cabrera","MIA",8,7,0,26,26,137.2,9.806296124126897,3.138014759720607,1.1113802274010482,0.29213483146067415,0.76675258,0.466307277,0.136,96.95364538278547,3.5302666046856825,4.046557117286899,3.8252090084231245,3.619766482462699,2.017101526260376,"Edward Cabrera",21690,665795
2025,"Cole Ragans","KCR",3,3,0,13,13,61.2,14.302703292545763,2.9189190392950537,1.021621663753269,0.35384615384615387,0.64417178,0.367647058,0.122807017,95.5696248829588,4.670270462872086,2.668361916316302,2.502703859692859,2.4520953323617993,2.082580327987671,"Cole Ragans",21846,666142
2025,"José Soriano","LAA",10,11,0,31,31,169,8.094674556213018,4.153846153846154,0.6390532544378699,0.3060796645702306,0.6779661,0.652806652,0.15,98.02771809895833,4.260355029585799,4.026284192057029,3.7327694543014625,3.539509958346215,2.963775873184204,"Jose Soriano",22100,667755
2025,"Hunter Greene","CIN",7,4,0,19,19,107.2,11.034055988183178,2.1733746643391108,1.2538699986571793,0.24489795918367346,0.82926829,0.329457364,0.119047619,99.40799894403379,2.7585139970457946,3.0333518537559736,3.274455206946474,3.2675742810636224,2.904505968093872,"Hunter Greene",22182,668881
2025,"MacKenzie Gore","WSN",5,15,0,30,30,159.2,10.427975612184886,3.6075158874585553,1.1273487148307986,0.3251231527093596,0.75647668,0.372037914,0.116279069,95.32928616522366,4.171190244873954,4.323833232815744,3.7426520145322733,3.7750893577971834,2.889007568359375,"MacKenzie Gore",22201,669022
2025,"Logan Gilbert","SEA",6,6,0,25,25,131,11.885496183206106,2.1297709923664123,1.3740458015267176,0.27631578947368424,0.78070175,0.389408099,0.148148148,95.47628035491906,3.435114503816794,3.084206169207837,3.3488767762220544,2.952959276201161,2.5506298542022705,"Logan Gilbert",22250,669302
2025,"Shane Baz","TBR",10,12,0,31,31,166.1,9.523046383387086,3.462925957595304,1.4068136702730922,0.30275229357798167,0.71942446,0.467391304,0.155688622,96.86875130862647,4.869739627868396,3.86187444552745,4.367601285753727,3.8834557733781567,1.9600975513458252,"Shane Baz",22264,669358
2025,"Tarik Skubal","DET",13,6,0,31,31,195.1,11.104095852278252,1.520477855291213,0.8293515574315707,0.2727272727272727,0.80624187,0.409871244,0.100558659,97.70739994026285,2.2116041531508555,2.710346836848104,2.4491294744053644,2.663999807721626,6.636077404022217,"Tarik Skubal",22267,669373
2025,"Trevor Rogers","BAL",9,3,0,18,18,109.2,8.452887734013421,2.3799392649164,0.49240122722408275,0.22614840989399293,0.84233261,0.459649122,0.055045871,92.92774315967017,1.8054711664883034,3.3982787228512437,2.8159873746356228,3.637108232393889,3.333312749862671,"Trevor Rogers",22286,669432
2025,"Matthew Liberatore","STL",8,12,0,29,29,151.2,7.239560925129376,2.3736265328293036,1.1274726030939193,0.3002159827213823,0.70125428,0.374207188,0.101063829,93.88912655563689,4.213187095772014,4.872611417313495,4.025246268017776,4.307753921128919,1.785821795463562,"Matthew Liberatore",22294,669461
2025,"Taj Bradley","- - -",6,8,0,27,27,142.2,8.011682600025043,3.532710437806318,1.1985981842557152,0.2807017543859649,0.62652068,0.435096153,0.11728395,96.21635318564498,5.046729196866169,4.089863812581611,4.347753194676019,4.367111389440915,1.7733981311321259,"Taj Bradley",22543,671737
2025,"Keider Montero","DET",4,3,0,12,12,58,7.137931034482759,3.2586206896551726,1.0862068965517242,0.2976190476190476,0.76923077,0.396551724,0.107692307,93.82090946843854,3.7241379310344827,4.908834585120313,4.307550111310236,4.466395895131703,0.5835065841674805,"Keider Montero",22630,672456
2025,"Janson Junk","MIA",5,4,0,16,16,87.1,5.874046143629126,1.133587852279305,0.8244275289304037,0.29856115107913667,0.62236287,0.40140845,0.07079646,93.4165859375,4.53435140911722,4.314111848488298,3.5358997003257335,4.339905959804783,1.7952136993408203,"Janson Junk",23301,676083
2025,"Joey Cantillo","CLE",4,3,0,13,13,67,9.671641791044776,3.7611940298507465,0.6716417910447762,0.2774566473988439,0.7972973,0.406779661,0.074626865,91.7103207236842,2.955223880597015,3.5094384544455592,3.209763183878429,3.7813532449416263,1.5260729789733887,"Joey Cantillo",23335,676282
2025,"JP Sears","- - -",9,11,0,27,27,135.2,7.761670907166707,2.3882064329743713,1.9901720274786427,0.2868020304568528,0.74125874,0.292857142,0.14084507,92.28648913972134,5.041769136279228,4.227381840938684,5.213760435795592,4.759636157390231,0.47485367953777313,"JP Sears",23429,676664
2025,"Ben Brown","CHC",5,5,0,15,15,75.2,9.634361557287866,2.735682911328653,1.6651982938522236,0.3561643835616438,0.6639839,0.434782608,0.16091954,95.9470939217033,6.303964969583418,4.958765889485823,4.469938125183569,3.837312382165172,0.6792300939559937,"Ben Brown",23590,676962
2025,"Brayan Bello","BOS",10,9,0,28,28,161.2,6.736082898080281,3.2288661825508784,0.835051598935572,0.27405857740585776,0.75257732,0.49287169,0.098039215,95.08449367088608,3.340206395742288,4.560419586593293,4.124827102130428,4.377730923179307,2.036032199859619,"Brayan Bello",23920,678394
2025,"Simeon Woods Richardson","MIN",7,3,0,22,22,107,8.747664175134403,3.7850469988562323,1.345794488482216,0.2579505300353357,0.75704225,0.332214765,0.10738255,93.16169361076733,3.9532713099165093,3.572261333215536,4.45289342151229,4.655876220138667,1.238885521888733,"Simeon Woods Richardson",24494,680573
2025,"Randy Vásquez","SDP",6,6,0,26,26,129,5.093023255813954,3.558139534883721,1.1162790697674418,0.25495049504950495,0.78913325,0.393794749,0.084210526,93.43821022727273,3.697674418604651,5.454307648615402,4.964593682547872,5.622969417516575,0.7088044285774231,"Randy Vasquez",24719,681190
2025,"Mike Burrows","PIT",1,4,0,19,19,86.2,9.553846434192552,3.011538549908522,1.2461538827207677,0.29515418502202645,0.74579832,0.428571428,0.13483146,95.29782284007354,4.1538462757358925,4.170119323259132,3.9543671114769214,3.737614786078665,1.3326252698898315,"Mike Burrows",24728,681347
2025,"Reese Olson","DET",4,4,0,13,13,68.2,8.519417791252424,3.276699150481702,0.6553398300963403,0.2864864864864865,0.79012346,0.428571428,0.075757575,94.39519708806819,3.1456311844624336,4.072028287859079,3.499214001593643,4.034478023016262,1.3794413805007935,"Reese Olson",24968,681857
2025,"Jacob Lopez","ATH",7,6,0,17,17,84,10.607142857142858,3.5357142857142856,1.2857142857142858,0.28640776699029125,0.7537155,0.285046728,0.115384615,90.75417644515811,3.9642857142857144,3.630957293209781,4.063707746778216,4.115384993666694,1.3587108850479126,"Jacob Lopez",25098,682052
2025,"Brady Singer","CIN",14,12,0,32,32,169.2,8.646365940797933,3.1827113892507732,1.0078586065960782,0.2847826086956522,0.72948328,0.388655462,0.1,91.46038263494319,4.031434426384313,4.261006063854048,3.9779654453602333,4.248675499769473,2.8776259422302246,"Brady Singer",25377,663903
2025,"Drew Rasmussen","TBR",10,5,0,31,31,150,7.62,2.22,1.08,0.24623115577889448,0.83584337,0.492718446,0.128571428,95.79196947674419,2.76,3.476413268591816,3.841802984873454,3.7207596786816914,2.5460662841796875,"Drew Rasmussen",25385,656876
2025,"George Kirby","SEA",10,8,0,23,23,126,9.785714285714286,2.0714285714285716,1.0714285714285714,0.31547619047619047,0.71323529,0.441260744,0.128205128,96.05955729166666,4.214285714285714,3.875273453823832,3.3652950483655175,3.249291078769972,2.398303985595703,"George Kirby",25436,669923
2025,"Hunter Brown","HOU",12,9,0,31,31,185.1,10.003597396839536,2.7679856874750177,0.825539591001321,0.26244343891402716,0.81986143,0.481400437,0.114093959,96.58185865644725,2.4280576205921207,3.1520613125449164,3.1405320018081033,3.1875778191300848,4.575861930847168,"Hunter Brown",25880,686613
2025,"Quinn Priester","MIL",10,3,0,24,24,130.2,8.058674096763307,2.7551022553036946,0.8954082329737008,0.30434782608695654,0.81151832,0.543766578,0.115044247,,2.9617349244514717,3.5432360311307334,3.6938098310878145,3.7337323538778344,2.2490715980529785,"Quinn Priester",25977,682990
2025,"Brandon Walter","HOU",1,3,0,9,9,53.2,8.720497307652884,0.6708074852040681,1.6770187130101701,0.2517482517482518,0.84615385,0.447368421,0.185185185,91.69186032046179,3.3540374260203403,3.2531603656048858,4.01091275722321,3.13986780288265,0.8265148997306824,"Brandon Walter",26056,687888
2025,"Andre Pallante","STL",6,15,0,31,31,162.2,6.141393826681282,3.4303280833715273,1.1618853185613238,0.29457364341085274,0.62203229,0.591337099,0.172131147,94.50006532190635,5.311475741994623,4.302261326080633,4.684316742955219,4.162342507884342,0.7242386937141418,"Andre Pallante",26108,669467
2025,"Ryan Pepiot","TBR",11,12,0,31,31,167.2,8.964215255598686,3.2743540753983225,1.3956263272189573,0.2577565632458234,0.75334143,0.382352941,0.138297872,95.11479355436573,3.864811367683266,3.99877528249045,4.357800408291771,4.070605507257234,2.0350005626678467,"Ryan Pepiot",26221,686752
2025,"Ryne Nelson","ARI",6,3,0,23,23,128,7.3828125,2.4609375,1.0546875,0.24929178470254956,0.76666667,0.394021739,0.09868421,95.59905833659874,3.1640625,3.998313573478485,3.9085738182067873,4.215951754525304,1.715397596359253,"Ryne Nelson",26253,669194
2025,"Nick Lodolo","CIN",9,8,0,28,28,155.2,9.01927253800076,1.6766596384745,1.2719486912565172,0.2746987951807229,0.80842391,0.423887587,0.129411764,93.82173295454545,3.295503427346431,3.4346099612263172,3.77753464712422,3.6239737174859075,2.8467535972595215,"Nick Lodolo",26378,666157
2025,"Bradley Blalock","COL",2,6,0,12,12,55.2,4.041916352319608,3.718563044134039,2.4251498113917647,0.33163265306122447,0.55294118,0.4,0.194805194,94.55003760940919,9.538922591474275,7.668062448099944,7.141124525172444,5.770715969855984,-0.8781134486198425,"Bradley Blalock",26419,687134
2025,"Ryan Gusto","- - -",6,7,0,17,17,81.2,8.595918434266993,3.0857143097368693,1.5428571548684347,0.3333333333333333,0.65176909,0.391304347,0.130841121,94.0054325441114,6.281632701964341,4.582881028073095,4.665748575020711,4.457170287882817,0.8054220378398895,"Ryan Gusto",26440,687473
2025,"Garrett Crochet","BOS",18,5,0,32,32,205.1,11.176948328809573,2.0162338161774134,1.051948078005607,0.29012345679012347,0.84257206,0.483101391,0.14117647,96.54952505506608,2.586039025097117,2.88012613853992,2.8867596886776856,2.643719180295724,5.780231475830078,"Garrett Crochet",27463,676979
2025,"Emerson Hancock","SEA",3,5,0,16,16,81.1,6.639344677493279,3.3196723387466394,1.6598361693733197,0.28451882845188287,0.73195876,0.42687747,0.163043478,94.81212879203217,5.200819997369734,5.5781877419161745,5.348251210704547,4.694644820991641,-0.1807776689529419,"Emerson Hancock",27470,676106
2025,"Max Meyer","MIA",3,5,0,12,12,64.2,9.463917897958574,2.783505264105463,1.670103158463278,0.32786885245901637,0.71243523,0.492227979,0.196721311,95.08325407608696,4.731958948979287,4.781854635487567,4.465033277723842,3.506983212249919,0.51743084192276,"Max Meyer",27474,676974
2025,"Spencer Strider","ATL",7,14,0,23,23,125.1,9.406915275367382,3.662234191173561,1.4361702710484554,0.3161094224924012,0.77419355,0.36231884,0.137931034,95.42624017113783,4.452127840250212,4.906354248507128,4.5314129706150075,4.240606049067837,0.922653317451477,"Spencer Strider",27498,675911
2025,"Slade Cecconi","CLE",7,7,0,23,23,132,7.431818181818182,2.1818181818181817,1.6363636363636365,0.26790450928381965,0.74367089,0.413098236,0.154838709,94.32345655487805,4.295454545454546,4.99924558095375,4.642712075782545,4.089451422700376,0.7225502729415894,"Slade Cecconi",27500,677944
2025,"Logan Allen","CLE",7,11,0,29,29,155.2,6.937901952308276,3.5845826753592758,1.0406852928462413,0.29764453961456105,0.70570571,0.442827442,0.096256684,91.24562674581006,4.278372870590103,4.466584842962235,4.407085009463304,4.7559410399686115,1.6605032682418823,"Logan Allen",27589,671106
2025,"Mitchell Parker","WSN",8,16,0,30,30,158.1,5.7410528160031875,3.2400001040810067,1.4210526772285117,0.2912621359223301,0.60199005,0.368224299,0.117370892,92.95467139175258,5.854737030181468,6.021307287195799,5.067767959237563,5.089181480249049,0.6880026459693909,"Mitchell Parker",27636,680730
2025,"Luis Ortiz","CLE",4,9,0,16,16,88.2,9.744361181742766,4.2631580170124606,1.2180451477178458,0.2943722943722944,0.74387947,0.465020576,0.148148148,96.54219111689815,4.364661779322281,4.757212525413545,4.1840085287415985,3.833041050611538,0.9259670376777649,"Luis Ortiz",27646,682847
2025,"Tanner Gordon","COL",6,8,0,15,15,75.1,7.407080146119794,2.0309735884522016,1.9115045538373663,0.33472803347280333,0.5982906,0.345238095,0.16,92.28884845890411,6.331858834586276,5.88772706191568,5.046640872044153,4.332135489459531,0.56278395652771,"Tanner Gordon",27669,685299
2025,"Jack Kochanowicz","LAA",3,11,0,23,23,111,5.8378382390916315,4.702703025934926,1.7027028197350593,0.3248587570621469,0.65268065,0.518716577,0.184210526,95.64657265183615,6.810811278940237,5.886520216883907,6.054055437752603,5.178003863003365,-0.5892732739448547,"Jack Kochanowicz",27688,686799
2025,"Eury Pérez","MIA",7,6,0,20,20,95.1,9.912587941447862,3.0209791821555387,1.132867193308327,0.24034334763948498,0.64965197,0.310204081,0.095238095,97.82969841385332,4.248251974906227,3.2376398031637823,3.670101381713497,4.071421196804374,1.8707106113433838,"Eury Perez",27768,691587
2025,"Bryce Elder","ATL",8,11,0,28,28,156.1,7.541578070523133,2.9360342106616772,1.3816631579584364,0.30620985010706636,0.67752101,0.482474226,0.158940397,92.78952508223684,5.2963754388406725,4.724004166486618,4.548782419636484,4.042189459875144,0.8802686929702759,"Bryce Elder",27779,693821
2025,"Brandon Pfaadt","ARI",13,9,0,33,33,176.2,7.488679676483711,1.8849057689108661,1.3245283781535817,0.3155963302752294,0.66476733,0.420774647,0.132653061,93.62370740706997,5.247170113454573,5.278569550692414,4.216268455930438,4.01351885387716,1.6543610095977783,"Brandon Pfaadt",27782,694297
2025,"Brandon Young","BAL",1,7,0,12,12,57.2,7.33526043909593,3.4335261629810736,1.872832452535131,0.3142857142857143,0.65096953,0.440217391,0.171428571,93.68135618932038,6.2427748417837705,4.276290339525337,5.354789595285461,4.521062715204664,-0.06563379615545273,"Brandon Young",27819,687064
2025,"J.T. Ginn","ATH",4,7,0,16,16,75,9.6,3.36,1.8,0.31527093596059114,0.73913043,0.532110091,0.234375,92.69905090332031,5.28,4.170343656962721,4.961802984873454,3.6774205334981285,0.42150023579597473,"J.T. Ginn",27889,669372
2025,"Bryce Miller","SEA",4,6,0,18,18,90.1,7.37269414206046,3.3874540652710223,1.6937270326355112,0.2878787878787879,0.6873823,0.379061371,0.154545454,95.0196042640187,5.678967109424949,5.297150184074358,5.172036801899167,4.602937042483761,0.02594541199505329,"Bryce Miller",29837,682243
2025,"Emmet Sheehan","LAD",5,2,0,12,12,59.2,11.162011648935144,1.960893938326444,1.0558659667911623,0.2695035460992908,0.71713147,0.344594594,0.112903225,95.46479657306763,3.1675979003734867,3.213778285002111,2.934018991198947,3.0109101260504403,1.703898549079895,"Emmet Sheehan",29839,686218
2025,"Ryan Bergert","- - -",1,2,0,15,15,72.1,8.834102003676032,4.354839015896635,0.9953917750620882,0.26666666666666666,0.75178998,0.293532338,0.085106382,93.384335338841,3.8571431283655917,4.35927049408834,4.06140366444512,4.627166316080665,0.9532192647457123,"Ryan Bergert",29863,686701
2025,"Michael McGreevy","STL",7,4,0,16,16,90,5.3,1.9,1.2,0.29591836734693877,0.67829457,0.476973684,0.121212121,92.83487613795518,4.7,4.744522648828322,4.390691873762343,4.353271786703004,0.6608057618141174,"Michael McGreevy",29869,700241
2025,"Sean Burke","CHW",4,9,0,22,22,104,8.221153846153847,4.586538461538462,1.7307692307692308,0.2925170068027211,0.73333333,0.349514563,0.142857142,94.44691358024691,4.586538461538462,5.513327646016817,5.45244401051448,5.027862318891746,0.2151220440864563,"Sean Burke",29878,680732
2025,"Andrew Abbott","CIN",10,7,0,29,29,166.1,8.062124495026568,2.326653377759345,1.028056143661106,0.274468085106383,0.8004779,0.318087318,0.082608695,92.69346298495645,2.867735558633611,3.5527835477667655,3.6581824263852445,4.305076488667916,3.9303135871887207,"Andrew Abbott",29911,671096
2025,"Cade Povich","BAL",2,8,0,20,20,103.2,9.028939792737543,3.385852422276578,1.4758843891974829,0.3448275862068966,0.67567568,0.396721311,0.140495867,92.19519257127193,5.382637184131996,5.705392861379072,4.418094643456887,4.085783907537592,1.0189396142959595,"Cade Povich",30055,700249
2025,"Landen Roupp","SFG",7,7,0,22,22,106.2,8.606250205188994,3.7968750905245563,0.9281250221282249,0.3238095238095238,0.72802198,0.451713395,0.103773584,92.95244683159723,3.7968750905245563,4.250204829365889,3.913261336758733,4.10473978540101,1.1231613159179688,"Landen Roupp",30076,694738
2025,"Chad Patrick","MIL",3,8,0,23,23,115.2,9.337175997801152,2.956772399303698,0.9337175997801151,0.3141025641025641,0.77662722,0.3125,0.085106382,94.14723557692308,3.501440999175432,3.8795365135907276,3.4982487181212765,4.028956885865002,2.544281482696533,"Chad Patrick",30113,694477
2025,"Gavin Williams","CLE",12,5,0,31,31,167.2,9.286282869572291,4.455268659968209,1.2345925202321544,0.25355450236966826,0.83786725,0.446952595,0.14375,96.68859275658492,3.0596423327492523,4.293556111758674,4.393585698733283,4.081527769465145,1.4409607648849487,"Gavin Williams",30122,668909
2025,"Tanner Bibee","CLE",12,11,0,31,31,182.1,7.99634391593149,2.6654479719771635,1.3327239859885818,0.28094302554027506,0.71865443,0.447368421,0.129807692,94.39715753944175,4.244972696111779,3.6238199676926057,4.336233243850817,4.169954139453331,1.8680830001831055,"Tanner Bibee",30134,676440
2025,"Jack Leiter","TEX",10,10,0,29,29,151.2,8.782418171468423,3.9758244424890834,1.0681319397731865,0.26715686274509803,0.74798619,0.378823529,0.095238095,97.37845493027888,3.8571431158476184,4.453724874418028,4.150521001694878,4.528908261114586,2.2582685947418213,"Jack Leiter",30146,683004
2025,"Will Warren","NYY",9,8,0,33,33,162.1,9.48049311018654,3.6036962114744155,1.2197125638836483,0.3028953229398664,0.69826707,0.420600858,0.130177514,93.18615879828326,4.435318414122357,4.57161383400968,4.065321152279671,3.908569263591761,2.086449384689331,"Will Warren",30182,701542
