Season,Name,Team,IP,FA-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,NameASCII,PlayerId,MLBAMID
2025,"Jonathan Cannon","CHW",82.1,28.18799933667453,25.711182291666667,,,28.16207904697205,25.025426352896343,,,,25.23032276900773,,,"Jonathan Cannon",31730,686563
2025,"Zebby Matthews","MIN",79.1,39.87942023026316,38.58327115519663,,,36.35891946932165,41.12653254056047,44.726185472705694,,,34.54031564138986,,,"Zebby Matthews",31827,805673
2025,"Kodai Senga","NYM",113.1,44.90203072829716,47.87125060718912,,44.85128553752302,43.31493283991228,46.327049490638764,49.655128479003906,,50.0351676940918,,,,"Kodai Senga",31838,673540
2025,"Kumar Rocker","TEX",64.1,25.620532111942488,31.561663434222027,,,25.684689212155032,36.860514322916664,37.64705518265845,,,26.350884921308875,,,"Kumar Rocker",31843,677958
2025,"Spencer Schwellenbach","ATL",110.2,34.96912938399281,35.62949108403955,36.566283059776374,,35.02158078722134,37.20716145833333,36.19139811197917,,,,,,"Spencer Schwellenbach",31846,680885
2025,"Cade Horton","CHC",114,47.353611905809856,,,,45.1544970703125,50.365804266997166,54.290579172486034,,,46.564552071861236,,,"Cade Horton",31872,690990
2025,"Brad Lord","WSN",92,21.003741239439325,,,,17.980147643008475,18.04134550548735,21.240234375,,,17.806556438577587,,,"Brad Lord",31972,695418
2025,"Cam Schlittler","NYY",73,40.67175257379738,41.63364633413462,,,40.317759874131944,37.88731282552083,47.1813899565508,,,,,,"Cam Schlittler",32095,693645
2025,"Chase Dollander","COL",98,24.180726012831602,26.763685438368057,,,22.341056082589287,26.643834431966145,31.31091373181217,,,23.225187882133152,,,"Chase Dollander",33482,801403
2025,"Hurston Waldrep","ATL",50.2,56.98356489701705,55.2909058988764,55.47538187966418,,55.98283270474138,55.143328536184214,55.73357383950243,,,,,,"Hurston Waldrep",33527,694462
2025,"Paul Skenes","PIT",187.2,24.242754167537626,,22.29575278881418,,23.306651125672044,23.04123297430448,25.561441476004465,,,21.239594816430216,,,"Paul Skenes",33677,694973
2025,"Logan Evans","SEA",78.1,32.76265667153777,35.7518521012931,,,32.050771993483416,32.52379202764026,38.594753058381784,,,27.11836674528302,,,"Logan Evans",33699,688138
2025,"Yoshinobu Yamamoto","LAD",173.2,42.14622107645875,41.1559319014658,41.24003023481639,,41.94679837021531,43.60592346191406,50.47557997072301,,,,,,"Yoshinobu Yamamoto",33825,808967
2025,"Shota Imanaga","CHC",144.2,37.153693785410766,,35.00749222181552,,33.13734654017857,32.57122852088949,48.27592424665178,,,,,,"Shota Imanaga",33829,684007
2025,"Tomoyuki Sugano","BAL",157,39.85944290005112,40.44524251832247,42.1448492005814,,39.135368795955884,40.26133886910609,44.270680377761046,,,,,,"Tomoyuki Sugano",35321,608372
2024,"Lance Lynn","STL",117.1,32.46084014797508,30.872162806305067,,,32.018359947763926,30.18938739483173,34.236420398622045,,,29.25240707397461,,,"Lance Lynn",2520,458681
2024,"Charlie Morton","ATL",165.1,21.501257657413152,20.566049514840184,,,19.77411861696105,,20.92427719516061,,,19.699606830211728,,,"Charlie Morton",4676,450203
2024,"Albert Suárez","BAL",122,42.94099060960591,36.97634795217803,,,,,42.528659396701386,,,33.43790980747768,,,"Albert Suarez",6175,544150
2024,"Carlos Carrasco","CLE",103.2,36.847824928977275,,,,36.43209054129464,34.18779920212766,40.3962188185307,,,34.11687620501285,,,"Carlos Carrasco",6632,471911
2024,"Martín Pérez","- - -",135,47.9068445666083,46.728241906763344,,,46.21896660131495,43.67831039428711,50.1319083921371,,,46.308950458458085,,,"Martin Perez",6902,527048
2024,"Justin Verlander","HOU",90.1,56.64194570871261,,,,,53.595616675204916,53.17230401011561,,,50.5808837890625,,,"Justin Verlander",8700,434378
2024,"Nathan Eovaldi","TEX",170.2,30.103106645812055,32.849818278833766,32.92406984839109,,,35.294357825969826,37.46786048485376,,,,,,"Nathan Eovaldi",9132,543135
2024,"Patrick Corbin","WSN",174.2,41.35199504138128,35.36138805843863,,,39.09755629477994,38.46753323462702,43.537137944647604,48.87628936767578,,42.71391249194588,,,"Patrick Corbin",9323,571578
2024,"Miles Mikolas","STL",171.2,41.740363892572944,,,,40.75976250499201,45.17652068374674,49.35250796178344,52.127916608537944,,40.56032281520563,,,"Miles Mikolas",9803,571945
2024,"Kyle Gibson","STL",169.2,47.89391222677595,44.742559364279586,,,46.530848672945204,41.827321174474605,46.99381782819037,,,43.21598721590909,,,"Kyle Gibson",10123,502043
2024,"Zack Wheeler","PHI",200,25.108902968997622,24.022598967535334,25.52052743094308,,23.9606393385506,22.927888975923484,26.173696849385244,,,,,,"Zack Wheeler",10310,554430
2024,"Chris Sale","ATL",177.2,12.588072353735901,,,,9.607061707147277,11.139319761839207,,,,6.632905674441425,,,"Chris Sale",10603,519242
2024,"Merrill Kelly","ARI",73.2,23.370167323521205,24.1510014018946,,,24.492066160647454,27.363434293376866,30.62325494939631,,,26.135260035303347,,,"Merrill Kelly",11156,518876
2024,"Jose Quintana","NYM",170.1,45.104201525590554,,,,43.0716769494743,,44.41801359215561,,,41.761962890625,,,"Jose Quintana",11423,500779
2024,"Jameson Taillon","CHC",165.1,43.901456207482994,44.639180566720256,,,44.54443539552583,45.2695211038961,47.70073725103022,,,44.3193359375,,,"Jameson Taillon",11674,592791
2024,"James Paxton","- - -",100.1,41.770932139803065,39.85806216833726,,,34.592052504595586,,,44.51259095064676,,44.0678471156529,,,"James Paxton",11828,572020
2024,"Taijuan Walker","PHI",74,37.31566045055651,38.093697415865385,36.26361194156137,,39.309328854739015,38.32367421514977,36.99433520324248,,,,,,"Taijuan Walker",11836,592836
2024,"Kyle Hendricks","CHC",116.1,40.788065843621396,,,,42.98902980451542,,43.50547110316265,,,43.62905471821756,,,"Kyle Hendricks",12049,543294
2024,"Chris Bassitt","TOR",171,34.62490454652256,36.10668819682676,28.517105222687007,,33.699766597510376,33.323650720809454,43.784182098765434,,,32.8912687848328,,,"Chris Bassitt",12304,605135
2024,"Colin Rea","MIL",148.1,33.717136909501065,34.799332646202885,35.195018129485646,,33.82870133196721,34.32083591811414,40.76073251856435,,,,,,"Colin Rea",12317,607067
2024,"Seth Lugo","KCR",206.2,33.812060154155496,33.64846047794118,33.96111613948171,,30.156690045493935,31.596470921169832,33.53021951687116,,,31.75051540798611,,,"Seth Lugo",12447,607625
2024,"Nick Martinez","CIN",89,57.358493381076386,56.514548010859926,,,58.74651431341241,56.55233455049819,63.17278042218543,,,61.04428023465704,,,"Nick Martinez",12730,607259
2024,"Sonny Gray","STL",166.1,47.820516361531986,49.10691812782805,,,48.588049703054295,48.89298046875,52.00181725543478,54.381317138671875,,45.992285770440255,,,"Sonny Gray",12768,543243
2024,"Tyler Anderson","LAA",179.1,58.09502274696707,53.194419126157406,,,25.879555613724225,42.265878777754935,65.03918965657552,,,62.38305799445472,,,"Tyler Anderson",12880,542881
2024,"Joe Musgrove","SDP",99.2,33.13667105157455,36.549910506965944,,,34.892514436141305,29.652045609423677,39.58995621927669,,,26.808406706779234,,,"Joe Musgrove",12970,605397
2024,"Yu Darvish","SDP",81.2,37.33466265690377,36.20897783551897,38.33270799067982,,33.52210624262972,37.97885857200214,41.939724392361114,42.64301681518555,,,,,"Yu Darvish",13074,506433
2024,"Gerrit Cole","NYY",95,42.57778891925247,40.540125,,,44.05140686035156,40.356741768973215,,44.88697054660279,,44.08247950819672,,,"Gerrit Cole",13125,543037
2024,"Eduardo Rodriguez","ARI",50,39.41512877296588,37.78053950692365,,,41.25328480113637,42.47695655153509,,,,39.42016225961538,,,"Eduardo Rodriguez",13164,593958
2024,"Ross Stripling","OAK",72.1,60.84607248388252,58.55086568961466,,,57.50787984913793,63.86922111092033,,68.99128474745639,,59.26302241353155,,,"Ross Stripling",13273,548389
2024,"Marcus Stroman","NYY",151.2,32.79623718261719,32.01986228813559,29.179998224431817,,31.698028029057017,34.44953347156398,29.437622648844787,,,,,,"Marcus Stroman",13431,573186
2024,"Blake Snell","SFG",104,56.69457978075518,,,,,58.34389264396067,59.657864187906725,,,53.60343398311897,,,"Blake Snell",13543,605483
2024,"Max Fried","ATL",174.1,50.71942991269401,44.92334312080537,,,48.624709489416475,45.35749889097003,52.10121901939655,,,41.03326788378647,,,"Max Fried",13743,608331
2024,"Zach Eflin","- - -",165.1,26.987899020786198,26.2052887007055,,,26.777309733309142,27.22221947521097,29.199354088824727,,,27.74392106229027,,,"Zach Eflin",13774,621107
2024,"Chris Flexen","CHW",147.1,70.51259533350569,70.02685832419591,,,69.53447265625,69.55855072962555,72.32119475272586,,,67.29888975273059,,,"Chris Flexen",13896,623167
2024,"Michael Wacha","KCR",166.2,52.07963566949838,48.9791919605152,,,49.01683032903023,49.85428466796875,52.049648068985846,,,53.52530914779499,,,"Michael Wacha",14078,608379
2024,"Kevin Gausman","TOR",181,37.39281177709848,,34.086088210375394,,37.24930200821314,35.101969401041664,,,,,,,"Kevin Gausman",14107,592332
2024,"José Berríos","TOR",192.1,40.060004543855534,39.83893003558168,,,40.481386698880975,,38.782797006460335,,,37.71286122311828,,,"Jose Berrios",14168,621244
2024,"Frankie Montas","- - -",150.2,42.13877031428981,43.683990726626014,41.06563591809006,,43.61257983010913,43.491697481094306,,,,,,,"Frankie Montas",14309,593423
2024,"Ty Blach","COL",56.1,20.934163411458332,19.473726806640624,,,20.765655517578125,22.49942398071289,22.050096299913193,,,19.87949304413377,,,"Ty Blach",14361,621389
2024,"Tyler Glasnow","LAD",134,56.08596339779005,,,,55.78485491071429,52.421263770233814,59.205428016377006,,,,,,"Tyler Glasnow",14374,607192
2024,"Paul Blackburn","- - -",75.1,50.556028204449156,49.65894377633427,,,49.549397786458336,46.657148002397896,51.044121967098576,,,50.35237295769121,,,"Paul Blackburn",14739,621112
2024,"Michael Lorenzen","- - -",124.1,42.41632034866898,42.47935874789369,,,42.03920738719334,43.87645586198788,44.715435751123366,,,41.01996578145723,,,"Michael Lorenzen",14843,547179
2024,"Jon Gray","TEX",95.2,30.27379767147676,,,,,33.606205222473605,38.52181104203345,,,33.501057942708336,,,"Jon Gray",14916,592351
2024,"Ben Lively","CLE",151,39.37850322420635,,,,37.230222157460545,34.98373389790076,40.21118742594787,,,37.26735414277523,,,"Ben Lively",14932,594902
2024,"Andrew Heaney","TEX",157.2,28.751600396455224,28.741165161132812,,,21.25069066097862,29.603557347296395,37.93380089962121,,,30.32454497695228,,,"Andrew Heaney",15423,571760
2024,"Nick Pivetta","BOS",139.2,57.1811060298103,55.41190211892986,,,,54.67525652985075,57.857613053902114,,,,,,"Nick Pivetta",15454,601713
2024,"Luis Castillo","SEA",175.1,17.18902813946759,,,,14.68746566772461,14.919159269855243,,,,10.68881165747549,,,"Luis Castillo",15689,622491
2024,"Zack Littell","TBR",156.1,41.68379297586521,,42.054538302951386,,38.97771686056386,41.33006631174395,,,,,,,"Zack Littell",15823,641793
2024,"Sean Manaea","NYM",181.2,23.508969107208703,25.33612003504673,,,19.470783350448094,24.91963579810253,,,,22.41599625973796,,,"Sean Manaea",15873,640455
2024,"Luis Severino","NYM",182,43.53392911585366,41.80068485112661,,,41.36741663756983,37.66105726181949,,,,38.26367637528802,,,"Luis Severino",15890,622663
2024,"Carlos Rodón","NYY",175,47.52547864957544,43.57730970470183,,,,40.78849961180124,50.4798607733463,,,43.626396484375,,,"Carlos Rodon",16137,607074
2024,"Aaron Nola","PHI",199.1,20.159724668827508,20.814446481717688,,,19.35919975795629,,,21.288896791587227,,16.573600048350976,,,"Aaron Nola",16149,605400
2024,"Kyle Freeland","COL",113.1,30.800846717877096,,,,28.301951324884794,24.327114427860696,,24.82962063626126,,28.54186103757748,,,"Kyle Freeland",16256,607536
2024,"Reynaldo López","ATL",134.2,41.56063473183391,,,,,39.423580008143325,49.482942174692624,,,41.647765359760804,,,"Reynaldo Lopez",16400,625643
2024,"Jordan Montgomery","ARI",104,43.57410366687711,,,,44.59023215553977,43.819566999162944,47.19229166666667,,,46.27555672653959,,,"Jordan Montgomery",16511,656756
2024,"Austin Gomber","COL",165,50.85883226016068,,,,45.5984001159668,51.43086295051487,,53.31829271544368,,50.798759148466544,,,"Austin Gomber",16561,596295
2024,"Trevor Williams","WSN",66.2,17.790392340923773,,,,15.834485904190892,16.69771156207656,,,,15.851581594797485,,,"Trevor Williams",16977,592866
2024,"Pablo López","MIN",185.1,37.49800504530478,,,,38.299661993436075,36.12536246644939,46.39945994127517,,,38.23239905050084,,,"Pablo Lopez",17085,641154
2024,"Ranger Suarez","PHI",150.2,39.23429415168845,42.69158442982456,,,39.98654953188259,45.443214416503906,42.541561529503106,,,37.13470458984375,,,"Ranger Suarez",17277,624133
2024,"Framber Valdez","HOU",176.1,27.1538330078125,,,,41.682026650546675,38.25063214983259,42.74368177275523,,,40.805711384911895,,,"Framber Valdez",17295,664285
2024,"Justin Steele","CHC",134.2,45.15826085283251,,,,44.401976419151374,46.78586618523849,52.42797296697443,,,44.73351868586754,,,"Justin Steele",17312,657006
2024,"Erick Fedde","- - -",177.1,40.64246622721354,38.11104791220557,,,40.35757970328283,33.270526238207545,,,,34.40086448444093,,,"Erick Fedde",17425,607200
2024,"Jack Flaherty","- - -",162,30.902994791666668,,,,29.626840365135063,27.842895835078753,,25.088148716517857,,23.66730695452009,,,"Jack Flaherty",17479,656427
2024,"Mitch Keller","PIT",178,33.40640787384527,36.24956628313037,,,31.683746386562998,35.48325188464236,41.88323662750913,,,35.31486372514205,,,"Mitch Keller",17594,656605
2024,"Nestor Cortes","NYY",170,52.86419850708502,44.74447976077313,,,24.136767578125,39.80559978768577,,,,43.19137308372642,,,"Nestor Cortes",17874,641482
2024,"Logan Webb","SFG",204.2,24.591460822610294,23.700616745721724,,,24.312177283183242,21.418004653033087,,,,19.21598997790404,,,"Logan Webb",17995,657277
2024,"Triston McKenzie","CLE",75.2,55.17523220168375,,,,,52.74349195939781,51.701003016930834,,,,,,"Triston McKenzie",18000,663474
2024,"Kenta Maeda","DET",70.1,38.00678132709704,37.995387486049104,39.16560045538102,,38.503844544127745,37.74996203428726,46.49191080729167,,,,,,"Kenta Maeda",18498,628317
2024,"Dylan Cease","SDP",189.1,54.94498041246398,52.33438913445724,,,,51.637920272969374,,54.421859437250994,,67.13478306361607,,,"Dylan Cease",18525,656302
2024,"Freddy Peralta","MIL",173.2,39.29228066358959,,,,,33.6496140813253,40.825642523364486,,,31.93497114039179,,,"Freddy Peralta",18679,642547
2024,"Dakota Hudson","COL",89,36.04727238906926,33.83871677943638,,,36.50094888663968,35.36499354251355,35.27220177283654,,,34.66971492135762,,,"Dakota Hudson",19206,641712
2024,"Cole Irvin","BAL",84,43.123318142361114,39.83388671875,,,41.336737624737395,44.12262947328629,37.21280739524148,,,39.81692575853924,,,"Cole Irvin",19244,608344
2024,"Zac Gallen","ARI",148,43.32754866803279,40.27765130377435,,,41.476949055989586,39.24633565080275,,41.02066822766571,,35.83156661769943,,,"Zac Gallen",19291,668678
2024,"Cal Quantrill","COL",148.1,,42.06651871927669,41.98934323286052,,44.82166607815443,,49.36670510165663,,,41.31859832114362,,,"Cal Quantrill",19312,615698
2024,"Dean Kremer","BAL",129.2,39.844505957733816,42.8883046875,42.21501953125,,35.8011444836128,,45.34980232484879,,,,,,"Dean Kremer",19350,665152
2024,"Corbin Burnes","BAL",194.1,,42.92651095719051,,,40.69844755901288,43.97635737728311,48.412933018410854,,,39.370901977907856,,,"Corbin Burnes",19361,669203
2024,"Walker Buehler","LAD",75.1,46.590538418170105,46.19171537769784,,,37.86359482511468,43.80248062253937,,51.861297607421875,,40.34728119338768,,,"Walker Buehler",19374,621111
2024,"Ronel Blanco","HOU",165.1,46.08347297705314,,,,,42.43000705891331,49.09771704766537,,,43.592466424540135,,,"Ronel Blanco",19407,669854
2024,"Dane Dunning","TEX",71.2,41.47625732421875,38.53773600260417,,30.641279220581055,38.002486577643175,38.83526527718322,,42.0977783203125,,38.528089819487576,,,"Dane Dunning",19409,641540
2024,"Patrick Sandoval","LAA",79.2,52.83452127299783,,,,52.28747899028885,54.324551196808514,58.30080378605769,,,49.883514478911984,,,"Patrick Sandoval",19447,663776
2024,"Aaron Civale","- - -",161,46.24528055979793,47.16050237341772,40.124222366898145,,41.58819909235362,43.564577697892936,51.09372685870853,,,,,,"Aaron Civale",19479,650644
2024,"Jordan Hicks","SFG",98.2,34.216574489480195,,28.82853732638889,,30.605661405187075,27.075136198547217,,,,,,,"Jordan Hicks",19618,663855
2024,"Michael King","SDP",170.1,36.331240291483915,,,,28.32229292407878,28.124746927400913,,,,24.530215661075037,,,"Michael King",19853,650633
2024,"Griffin Canning","LAA",165.2,47.704755079610266,,,,47.36083548409598,45.607762943097015,46.77638351797659,,,40.2782810405496,,,"Griffin Canning",19867,656288
2024,"Tanner Houck","BOS",178.2,,22.915707397460938,22.68015205034978,,23.1015073269774,20.991878384725908,,,,,,,"Tanner Houck",19879,656557
2024,"Clarke Schmidt","NYY",85.1,,34.27910501596267,,,38.675073642418035,28.230834293886613,,42.47932635613208,,21.437177870008682,,,"Clarke Schmidt",19899,657376
2024,"Jesús Luzardo","MIA",66.2,39.7751893662178,,,,38.962931315104164,38.99447129647943,38.50740051269531,,,38.971656060987904,,,"Jesus Luzardo",19959,666200
2024,"Bailey Falter","PIT",142.1,55.88816047705314,,55.45661926269531,,55.624441046463815,55.70876830260303,56.925763221153844,,,,,,"Bailey Falter",20070,663559
2024,"Chris Paddack","MIN",88.1,48.956669329073485,,,,,45.83686107073643,46.85809264520202,,,40.18925936259921,,,"Chris Paddack",20099,663978
2024,"David Peterson","NYM",121,39.823667464717744,,,,41.76263469827586,37.432093523550726,46.38026524256993,,,42.24649773513843,,,"David Peterson",20302,656849
2024,"Casey Mize","DET",99,45.798180015953456,,42.06742691532258,,44.94447645008993,40.01007929603854,,44.408668695494185,,,,,"Casey Mize",20492,663554
2024,"Kutter Crawford","BOS",183.2,47.663032595850844,47.16055378871681,45.21301168646694,,,47.99508725454981,,51.36482827970297,,,,,"Kutter Crawford",20531,676710
2024,"Bowden Francis","TOR",77,38.64469431238405,,39.029451069078945,,39.41660970052083,42.60836815649225,43.998194934475805,,,,,,"Bowden Francis",20548,670102
2024,"Yusei Kikuchi","- - -",175.2,39.01703085198326,,,,,39.36723725209243,50.962450806121254,,,44.090675636574076,,,"Yusei Kikuchi",20633,579328
2024,"Cristopher Sánchez","PHI",181.2,,34.866129557291664,,,33.15251191937311,34.064134500794495,,,,30.074480993236474,,,"Cristopher Sanchez",20778,650911
2024,"Luis Gil","NYY",151.2,39.413764795034645,,,,,37.06865375905797,,,,27.536215522845467,,,"Luis Gil",21052,661563
2024,"Bailey Ober","MIN",178.2,35.082620227383266,34.53958234315589,,,,36.553239493534484,39.12106224798387,,,34.22853535353536,,,"Bailey Ober",21224,641927
2024,"Tylor Megill","NYM",76,37.131839087701614,36.43274259306694,34.79357253864247,,34.74246002906977,36.737681127793294,39.39904899240654,,,36.41103820800781,,,"Tylor Megill",21318,656731
2024,"Joe Ryan","MIN",135,25.56710516237745,,26.038678175403227,,24.21503169952877,25.744351451120163,,,,,,,"Joe Ryan",21390,657746
