Season,Name,Team,IP,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,NameASCII,PlayerId,MLBAMID
2025,"Bryan Woo","SEA",186.2,2258.150428682775,,,,2293.28530259366,2349.700367647059,,,,1807.7875647668393,,,"Bryan Woo",30279,693433
2025,"Colton Gordon","HOU",70,2048.3551020408163,,,,2131.4285714285716,2638.533149171271,2608.8846153846152,,,1496.1807228915663,,,"Colton Gordon",31312,676467
2025,"Jacob Misiorowski","MIL",63.2,2587.7616666666668,,,,,2472.413043478261,2467.981012658228,,,2119.4202898550725,,,"Jacob Misiorowski",31623,694819
2025,"Shane Smith","CHW",146.1,2244.7319494584835,,,,2125.7046263345196,2108.19926199262,2171.9093484419263,,,1556.4039408866995,,,"Shane Smith",31687,681343
2025,"Jonathan Cannon","CHW",82.1,2266.8490566037735,2307.594666666667,,,2163.444099378882,2627.1073170731706,,,,1837.8144329896907,,,"Jonathan Cannon",31730,686563
2025,"Zebby Matthews","MIN",79.1,2330.656015037594,2494.932584269663,,,2319.390243902439,2418.9233038348084,2435.025316455696,,,1499.3636363636363,,,"Zebby Matthews",31827,805673
2025,"Kodai Senga","NYM",113.1,2375.951585976628,2469.981865284974,,1192.791896869245,2210.2017543859647,2521.1762114537446,2439.53125,,1105,,,,"Kodai Senga",31838,673540
2025,"Kumar Rocker","TEX",64.1,2157.774647887324,2088.6153846153848,,,2077.181818181818,2158.322222222222,2239.5352112676055,,,1558.144927536232,,,"Kumar Rocker",31843,677958
2025,"Spencer Schwellenbach","ATL",110.2,2317.994604316547,2301.864406779661,1368.1697247706422,,2179.503184713376,2349.642105263158,2301.1277777777777,,,,,,"Spencer Schwellenbach",31846,680885
2025,"Cade Horton","CHC",114,2484.705399061033,,,,2332.27,2565.2407932011333,2571.949720670391,,,1917.3127753303966,,,"Cade Horton",31872,690990
2025,"Brad Lord","WSN",92,2316.7204301075267,,,,2222.094915254237,2494.7113095238096,2655,,,1995.8029556650247,,,"Brad Lord",31972,695418
2025,"Cam Schlittler","NYY",73,2435.5685131195337,2516.107692307692,,,2285.1111111111113,2445.5,2606.486631016043,,,,,,"Cam Schlittler",32095,693645
2025,"Chase Dollander","COL",98,2432.8465974625146,2570.1203703703704,,,2410.7942857142857,2681,2807.8703703703704,,,2072.427536231884,,,"Chase Dollander",33482,801403
2025,"Hurston Waldrep","ATL",50.2,2203.2272727272725,2284.741573033708,762.8432835820895,,2179.793103448276,2244.7894736842104,2304.8058252427186,,,,,,"Hurston Waldrep",33527,694462
2025,"Paul Skenes","PIT",187.2,2256.3846153846152,,1677.5916870415647,,2268.0179211469535,2329.012364760433,2439.15,,,1807.601226993865,,,"Paul Skenes",33677,694973
2025,"Logan Evans","SEA",78.1,2090.0791366906474,2548.1436781609195,,,1986.867298578199,2838.5544554455446,3054.031007751938,,,2044.553459119497,,,"Logan Evans",33699,688138
2025,"Yoshinobu Yamamoto","LAD",173.2,2200.493963782696,2437.543973941368,1426.5310734463276,,2234.9856459330144,2784.25,2761.1995926680243,,,,,,"Yoshinobu Yamamoto",33825,808967
2025,"Shota Imanaga","CHC",144.2,2481.9423984891405,,1276.7642752562226,,1780.607142857143,2534.0592991913745,2494.8285714285716,,,,,,"Shota Imanaga",33829,684007
2025,"Tomoyuki Sugano","BAL",157,2391.247443762781,2471.214983713355,1590.06146179402,,2281.1372549019607,2598.6326129666013,2673.5381526104416,,,,,,"Tomoyuki Sugano",35321,608372
2024,"Lance Lynn","STL",117.1,2448.5472481827624,2640.7973568281936,,,2380.1759530791787,2693.846153846154,2526.6141732283463,,,1760.890625,,,"Lance Lynn",2520,458681
2024,"Charlie Morton","ATL",165.1,2248.694789081886,2445.109589041096,,,2128.340579710145,,3085.385460693153,,,2172.4332247557004,,,"Charlie Morton",4676,450203
2024,"Albert Suárez","BAL",122,2388.568472906404,2199.429292929293,,,,,2358.621527777778,,,2018.1369047619048,,,"Albert Suarez",6175,544150
2024,"Carlos Carrasco","CLE",103.2,2171.7909090909093,,,,2114.217857142857,2473.3468085106383,2719.2368421052633,,,1339.496143958869,,,"Carlos Carrasco",6632,471911
2024,"Martín Pérez","- - -",135,2060.810344827586,2205.981519507187,,,1970.2674271229405,2243,2453.5516129032258,,,1671.8403193612774,,,"Martin Perez",6902,527048
2024,"Justin Verlander","HOU",90.1,2395.152145643693,,,,,2441.6426229508197,2685.421965317919,,,1779.49375,,,"Justin Verlander",8700,434378
2024,"Nathan Eovaldi","TEX",170.2,2187.9775280898875,2274.721649484536,1599.4554455445545,,,2141.977011494253,1932.7632311977716,,,,,,"Nathan Eovaldi",9132,543135
2024,"Patrick Corbin","WSN",174.2,2127.8721461187215,2296.1335740072204,,,2085.00307062436,2201.591733870968,1940.3829787234042,1791.5,,1569.8762886597938,,,"Patrick Corbin",9323,571578
2024,"Miles Mikolas","STL",171.2,2252.468169761273,,,,2153.9632587859423,2331.0117493472585,2532.3184713375795,2245.714285714286,,1677.047619047619,,,"Miles Mikolas",9803,571945
2024,"Kyle Gibson","STL",169.2,2232.2841530054643,2319.747855917667,,,1996.554794520548,2388.844133099825,2347.9748953974895,,,1699.36,,,"Kyle Gibson",10123,502043
2024,"Zack Wheeler","PHI",200,2430.5063391442154,2526.713780918728,1553.2544642857142,,2269.8130360205832,2570.6253298153033,2712.2983606557377,,,,,,"Zack Wheeler",10310,554430
2024,"Chris Sale","ATL",177.2,2239.6654135338345,,,,2101.6188118811883,2334.4308370044055,,,,1885.855072463768,,,"Chris Sale",10603,519242
2024,"Merrill Kelly","ARI",73.2,2387.1116071428573,2386.543554006969,,,2252.5988023952095,2384.126865671642,2650.8295454545455,,,2174.615062761506,,,"Merrill Kelly",11156,518876
2024,"Jose Quintana","NYM",170.1,2054.8377952755905,,,,1998.193925233645,,2168.093112244898,,,1286.6452205882354,,,"Jose Quintana",11423,500779
2024,"Jameson Taillon","CHC",165.1,2282.005442176871,2525.5852090032154,,,2250.7047970479703,2733.231168831169,2692.379120879121,,,1898.9433962264152,,,"Jameson Taillon",11674,592791
2024,"James Paxton","- - -",100.1,2088.528161530287,1959.7169811320755,,,2058.7764705882355,,,1938.2862669245649,,1995.080357142857,,,"James Paxton",11828,572020
2024,"Taijuan Walker","PHI",74,1836.2671232876712,2268.9307692307693,1289.9494584837546,,1841.0274725274726,2311.5299539170505,2174.375939849624,,,,,,"Taijuan Walker",11836,592836
2024,"Kyle Hendricks","CHC",116.1,2086.2263374485597,,,,2012.5462555066078,,2972.4658634538155,,,2168.4665792922674,,,"Kyle Hendricks",12049,543294
2024,"Chris Bassitt","TOR",171,2160.1428571428573,2239.926243567753,1241.3858267716535,,2101.51867219917,2353.836676217765,2290.1283950617285,,,1929.8789808917197,,,"Chris Bassitt",12304,605135
2024,"Colin Rea","MIL",148.1,2173.1613588110404,2185.09977827051,1402.6459330143541,,2144.7622950819673,2206.4640198511165,2141.5841584158416,,,,,,"Colin Rea",12317,607067
2024,"Seth Lugo","KCR",206.2,2367.4383378016087,2440.486274509804,1433.0731707317073,,2410.4471403812827,2709.083135391924,3218.5067484662577,,,1856.6157407407406,,,"Seth Lugo",12447,607625
2024,"Nick Martinez","CIN",89,2334.6805555555557,2368.1843971631206,,,2300.580291970803,2441.5797101449275,2617.8741721854303,,,2108.873646209386,,,"Nick Martinez",12730,607259
2024,"Sonny Gray","STL",166.1,2514.0521885521885,2708.3823529411766,,,2384.4049773755655,2690.596,2647.4608695652173,2160,,1703.9056603773586,,,"Sonny Gray",12768,543243
2024,"Tyler Anderson","LAA",179.1,2196.071057192374,2327.5074074074073,,,2195.041237113402,2367.657894736842,2146.3333333333335,,,1885.539741219963,,,"Tyler Anderson",12880,542881
2024,"Joe Musgrove","SDP",99.2,2505.1002570694086,2529.3653250773996,,,2332.68115942029,2753.2523364485983,2782.126404494382,,,2034.483870967742,,,"Joe Musgrove",12970,605397
2024,"Yu Darvish","SDP",81.2,2318.757322175732,2497.125,1411.8508771929824,,2209.3396226415093,2713.4025695931477,2597,2657.203125,,,,,"Yu Darvish",13074,506433
2024,"Gerrit Cole","NYY",95,2358.654442877292,2487.552,,,2295.6666666666665,2546.9776785714284,,2748.560975609756,,1456.016393442623,,,"Gerrit Cole",13125,543037
2024,"Eduardo Rodriguez","ARI",50,2266.7349081364828,2260.3413173652693,,,2300.378787878788,2139.9122807017543,,,,1952.5641025641025,,,"Eduardo Rodriguez",13164,593958
2024,"Ross Stripling","OAK",72.1,2138.3581661891117,2226.96992481203,,,2036.9137931034484,2347.1758241758243,,2459.546511627907,,1658.9029126213593,,,"Ross Stripling",13273,548389
2024,"Marcus Stroman","NYY",151.2,2302.4875,2531.398305084746,1916.1503496503497,,2243.5230263157896,2654.462085308057,2638.03317535545,,,,,,"Marcus Stroman",13431,573186
2024,"Blake Snell","SFG",104,2433.650426309379,,,,,2320.3426966292136,2516.8308026030372,,,1815.9549839228296,,,"Blake Snell",13543,605483
2024,"Max Fried","ATL",174.1,2220.1740576496672,2352.288590604027,,,2040.0183066361556,2708.498422712934,2840.4293103448276,,,1420.7188328912466,,,"Max Fried",13743,608331
2024,"Zach Eflin","- - -",165.1,2164.923076923077,2151.20984081042,,,2007.0493468795355,2237.8101265822784,2452.804347826087,,,1577.3355704697988,,,"Zach Eflin",13774,621107
2024,"Chris Flexen","CHW",147.1,2148.3888314374353,2406.5,,,2167.6,2596.7444933920706,2579.4392523364486,,,1316.9757281553398,,,"Chris Flexen",13896,623167
2024,"Michael Wacha","KCR",166.2,2128.789644012945,2081.689189189189,,,2029.1536523929472,2040.8208333333334,2260.6509433962265,,,1548.020262216925,,,"Michael Wacha",14078,608379
2024,"Kevin Gausman","TOR",181,2286.9035029742236,,1764.0385818561,,2175.1923076923076,2230.1041666666665,,,,,,,"Kevin Gausman",14107,592332
2024,"José Berríos","TOR",192.1,2074.621013133208,2212.207920792079,,,1983.9196337741607,,2256.949519230769,,,1560.2645161290322,,,"Jose Berrios",14168,621244
2024,"Frankie Montas","- - -",150.2,2386.0469644902632,2427.439024390244,1514.8819875776398,,2256.2718253968255,2523,,,,,,,"Frankie Montas",14309,593423
2024,"Ty Blach","COL",56.1,2010.7134502923977,2275.25,,,2091.4583333333335,1955,2293.9222222222224,,,1959.7894736842106,,,"Ty Blach",14361,621389
2024,"Tyler Glasnow","LAD",134,2550.092817679558,,,,2481.674285714286,2714.1672661870502,2747.8636363636365,,,,,,"Tyler Glasnow",14374,607192
2024,"Paul Blackburn","- - -",75.1,2134.851694915254,2395.4531835205994,,,1988.769696969697,2583.5544554455446,2487.9837398373984,,,1698.566210045662,,,"Paul Blackburn",14739,621112
2024,"Michael Lorenzen","- - -",124.1,2386.090740740741,2571.3529411764707,,,2251.2686915887853,2656.809364548495,2616.1830065359477,,,2019.7427055702917,,,"Michael Lorenzen",14843,547179
2024,"Jon Gray","TEX",95.2,2026.551724137931,,,,,2300.8069381598793,2382.788732394366,,,1515.4954954954956,,,"Jon Gray",14916,592351
2024,"Ben Lively","CLE",151,1960.015873015873,,,,1940.6556671449068,1987.8568702290077,1939.4218009478673,,,1685.8715596330276,,,"Ben Lively",14932,594902
2024,"Andrew Heaney","TEX",157.2,2399.8126865671643,2315.3333333333335,,,2408.1052631578946,2510.917222963952,2540.040404040404,,,2106.409978308026,,,"Andrew Heaney",15423,571760
2024,"Nick Pivetta","BOS",139.2,2312.2890695573624,2341.6474820143885,,,,2468.441791044776,2815.6666666666665,,,,,,"Nick Pivetta",15454,601713
2024,"Luis Castillo","SEA",175.1,2052.090277777778,,,,1999.87109375,2192.190923317684,,,,1856.4289215686274,,,"Luis Castillo",15689,622491
2024,"Zack Littell","TBR",156.1,2024.0036429872496,,848.3697916666666,,2024.554347826087,2251.0282258064517,,,,,,,"Zack Littell",15823,641793
2024,"Sean Manaea","NYM",181.2,1986.0412979351033,2014.5093457943926,,,1959.221060492905,2086.022636484687,,,,1448.7195467422096,,,"Sean Manaea",15873,640455
2024,"Luis Severino","NYM",182,2219.069268292683,2296.793991416309,,,2092.6480446927376,2577.95558739255,,,,1583.3410138248848,,,"Luis Severino",15890,622663
2024,"Carlos Rodón","NYY",175,2383.482037883736,2398.651376146789,,,,2628.288198757764,2676.708171206226,,,1656.41,,,"Carlos Rodon",16137,607074
2024,"Aaron Nola","PHI",199.1,2307.1352874859076,2287.595238095238,,,2239.7592024539877,,,2604.3965681601526,,1558.3452768729642,,,"Aaron Nola",16149,605400
2024,"Kyle Freeland","COL",113.1,2355.0391061452515,,,,2276.9539170506914,2328.9751243781093,,2432.4714714714714,,1641.301652892562,,,"Kyle Freeland",16256,607536
2024,"Reynaldo López","ATL",134.2,2072.3970588235293,,,,,2357.871335504886,2425.7622950819673,,,1555.7654320987654,,,"Reynaldo Lopez",16400,625643
2024,"Jordan Montgomery","ARI",104,2285.952861952862,,,,2136.621212121212,2372.5714285714284,2299.6438095238095,,,1603.2375366568915,,,"Jordan Montgomery",16511,656756
2024,"Austin Gomber","COL",165,2177.810964083176,,,,2190.5,2403.061784897025,,2550.8327645051195,,1664.1431226765799,,,"Austin Gomber",16561,596295
2024,"Trevor Williams","WSN",66.2,2183.291989664083,,,,1893.922480620155,2187.5663956639564,,,,1636.5642458100558,,,"Trevor Williams",16977,592866
2024,"Pablo López","MIN",185.1,2202.6927512355846,,,,2104.890410958904,2453.527607361963,2645.6040268456377,,,2108.3422370617695,,,"Pablo Lopez",17085,641154
2024,"Ranger Suarez","PHI",150.2,1953.0936819172114,1999.5859649122808,,,1834.417004048583,2015.5,2043.6915113871635,,,1192.7109375,,,"Ranger Suarez",17277,624133
2024,"Framber Valdez","HOU",176.1,2080.3,,,,2085.695542472666,2472.8571428571427,2744.2742927429276,,,1629.273127753304,,,"Framber Valdez",17295,664285
2024,"Justin Steele","CHC",134.2,2419.21921182266,,,,2390.2752293577983,2718.0625,2725.590909090909,,,1636.358208955224,,,"Justin Steele",17312,657006
2024,"Erick Fedde","- - -",177.1,2043.3333333333333,2150.4839400428264,,,1988.6318742985409,2356.310463121784,,,,1730.048523206751,,,"Erick Fedde",17425,607200
2024,"Jack Flaherty","- - -",162,2183.7654320987654,,,,2058.2542372881358,2356.0469168900804,,2335.6160714285716,,1587.2,,,"Jack Flaherty",17479,656427
2024,"Mitch Keller","PIT",178,2405.726327944573,2489.7191977077364,,,2438.006379585327,2675.4095371669005,2652.3430656934306,,,2095.409090909091,,,"Mitch Keller",17594,656605
2024,"Nestor Cortes","NYY",170,2310.0064777327934,2411.661596958175,,,2236.575,2566.855626326964,,,,1407.909433962264,,,"Nestor Cortes",17874,641482
2024,"Logan Webb","SFG",204.2,2070.741176470588,2231.0238095238096,,,1932.2826938136257,2605.0779411764706,,,,1456.9464646464646,,,"Logan Webb",17995,657277
2024,"Triston McKenzie","CLE",75.2,2228.667642752562,,,,,2167.405109489051,2212.0749279538904,,,,,,"Triston McKenzie",18000,663474
2024,"Kenta Maeda","DET",70.1,2289.3848684210525,2514.4285714285716,1352.9919786096257,,2282.7252747252746,2577.5745140388767,2775.3,,,,,,"Kenta Maeda",18498,628317
2024,"Dylan Cease","SDP",189.1,2553.00288184438,2658.3684210526317,,,,2788.0958721704396,,2723.2788844621514,,1553.642857142857,,,"Dylan Cease",18525,656302
2024,"Freddy Peralta","MIL",173.2,2415.6228813559323,,,,,2320.2710843373493,2203.4345794392525,,,1718.4216417910447,,,"Freddy Peralta",18679,642547
2024,"Dakota Hudson","COL",89,1931.7445887445888,2665.1428571428573,,,1946.3866396761134,2341.9349593495936,2561.423076923077,,,1617.7549668874171,,,"Dakota Hudson",19206,641712
2024,"Cole Irvin","BAL",84,1830.5429292929293,2069.878260869565,,,2002.9915966386554,2113.3225806451615,2039.9772727272727,,,1489.2209302325582,,,"Cole Irvin",19244,608344
2024,"Zac Gallen","ARI",148,2291.2588438308885,2394.12987012987,,,2377,2450.8256880733943,,2419.3112391930836,,1532.868945868946,,,"Zac Gallen",19291,668678
2024,"Cal Quantrill","COL",148.1,,2303.008426966292,1047.4881796690308,,2182.731638418079,,2434.527108433735,,,1563.595744680851,,,"Cal Quantrill",19312,615698
2024,"Dean Kremer","BAL",129.2,2273.978417266187,2394.54,1010.685,,2116.125,,2779.7379032258063,,,,,,"Dean Kremer",19350,665152
2024,"Corbin Burnes","BAL",194.1,,2735.5463306152706,,,2510.321888412017,2980.442922374429,2876.796899224806,,,2031.0422960725075,,,"Corbin Burnes",19361,669203
2024,"Walker Buehler","LAD",75.1,2279.6134020618556,2416.8093525179856,,,2138.9633027522937,2686.5590551181103,,2556.05859375,,1564.159420289855,,,"Walker Buehler",19374,621111
2024,"Ronel Blanco","HOU",165.1,2225.6734299516907,,,,,2089.2686202686205,2257.8326848249026,,,1483.3411371237457,,,"Ronel Blanco",19407,669854
2024,"Dane Dunning","TEX",71.2,2164.05,2191.866666666667,,1593,2094.376651982379,2279.849315068493,,2289.294117647059,,1899.9627329192547,,,"Dane Dunning",19409,641540
2024,"Patrick Sandoval","LAA",79.2,2034.7835497835497,,,,1960.7928286852589,2581.905437352246,2751.507692307692,,,1698.9951100244498,,,"Patrick Sandoval",19447,663776
2024,"Aaron Civale","- - -",161,2385.9736842105262,2598.698504027618,1972.7962962962963,,2238.7164869029275,2964.788154897494,3116.687203791469,,,,,,"Aaron Civale",19479,650644
2024,"Jordan Hicks","SFG",98.2,2126.2475247524753,,927.6222222222223,,1920.8616780045352,2234.1670702179176,,,,,,,"Jordan Hicks",19618,663855
2024,"Michael King","SDP",170.1,2263.498538011696,,,,2244.074968233799,2617.9756097560976,,,,2020.4805194805194,,,"Michael King",19853,650633
2024,"Griffin Canning","LAA",165.2,2115.005703422053,,,,2000.2857142857142,2671.3776119402987,2378.030100334448,,,1771.5308310991957,,,"Griffin Canning",19867,656288
2024,"Tanner Houck","BOS",178.2,,2346.85,1835.1472754050073,,2188.277966101695,2533.6454465075153,,,,,,,"Tanner Houck",19879,656557
2024,"Clarke Schmidt","NYY",85.1,,2712.7387033398822,,,2536.904918032787,3032.636612021858,,3070.0188679245284,,2528.5555555555557,,,"Clarke Schmidt",19899,657376
2024,"Jesús Luzardo","MIA",66.2,2207.8196721311474,,,,2127.9222222222224,2330.487341772152,2172.5,,,1927.0604838709678,,,"Jesus Luzardo",19959,666200
2024,"Bailey Falter","PIT",142.1,1966.3787439613527,,1529.6666666666667,,1851.6217105263158,1938.9002169197397,1789.0523076923077,,,,,,"Bailey Falter",20070,663559
2024,"Chris Paddack","MIN",88.1,2202.936102236422,,,,,2024.2286821705427,2132.949494949495,,,1874.5661375661375,,,"Chris Paddack",20099,663978
2024,"David Peterson","NYM",121,2142.747983870968,,,,2146.1844827586206,2337.524637681159,2366.3706293706296,,,1636.641693811075,,,"David Peterson",20302,656849
2024,"Casey Mize","DET",99,2259.954954954955,,1256.216129032258,,2164.3309352517986,2232.5824411134904,,2122.3255813953488,,,,,"Casey Mize",20492,663554
2024,"Kutter Crawford","BOS",183.2,2504.4957983193276,2493.265486725664,1102.1363636363637,,,2270.9712643678163,,2198.3465346534654,,,,,"Kutter Crawford",20531,676710
2024,"Bowden Francis","TOR",77,2357.5324675324673,,1056.140350877193,,2117.822222222222,2497.1472868217056,2316.3225806451615,,,,,,"Bowden Francis",20548,670102
2024,"Yusei Kikuchi","- - -",175.2,2289.2947598253277,,,,,2395.5371179039303,2468.807116104869,,,1655.1327160493827,,,"Yusei Kikuchi",20633,579328
2024,"Cristopher Sánchez","PHI",181.2,,1971.6666666666667,,,2109.365558912387,2019.5381355932204,,,,2017.6052104208418,,,"Cristopher Sanchez",20778,650911
2024,"Luis Gil","NYY",151.2,2411.919938414165,,,,,2483.8231884057973,,,,1693.8989598811293,,,"Luis Gil",21052,661563
2024,"Bailey Ober","MIN",178.2,2295.9708171206225,2070.93536121673,,,,2018.4952978056426,2098.967741935484,,,2035.2777777777778,,,"Bailey Ober",21224,641927
2024,"Tylor Megill","NYM",76,2220.308064516129,2148.2295081967213,687.505376344086,,2138.7596899224804,2273.2346368715084,2386.03738317757,,,1580.1,,,"Tylor Megill",21318,656731
2024,"Joe Ryan","MIN",135,2180.1509803921567,,1962.7462365591398,,1955.3015873015872,2418.1608961303464,,,,,,,"Joe Ryan",21390,657746
2024,"Ryan Feltner","COL",162.1,2348.6372239747634,,,,2263.5426829268295,2451.613149847095,2662.392307692308,,,1591.8575197889181,,,"Ryan Feltner",21446,663372
2024,"Jake Irvin","WSN",187.2,2374.5455333911536,2550.738693467337,,,2299.9294871794873,2577.8888888888887,2531.3913955928647,,,2225.3703703703704,,,"Jake Irvin",21504,663623
2024,"Edward Cabrera","MIA",96.1,2247.164210526316,,,,2163.1518987341774,2359.695945945946,2508.7872340425533,,,1647.713043478261,,,"Edward Cabrera",21690,665795
2024,"Javier Assad","CHC",147,2034.3781094527362,2047.3345521023766,,,1895.8092613009924,2388.2066420664205,2440.0476190476193,,,1433.7777777777778,,,"Javier Assad",21741,665871
